lat,lng,formatted_address,city,uf,cep
-23.54679,-46.66082,"Rua Sergipe, 753, Consolação, São Paulo - SP, 01243-001, Brasil",São Paulo,SP,01243-001
-23.55992,-46.67758,"Rua Artur de Azevedo, 546, Jardim Paulista, São Paulo - SP, 05404-001, Brasil",São Paulo,SP,05404-001
-23.55952,-46.66841,"Alameda Tietê, 638, Jardim Paulista, São Paulo - SP, 01417-020, Brasil",São Paulo,SP,01417-020
-23.56642,-46.68886,"Rua Benjamin Egas, 275, Pinheiros, São Paulo - SP, 05418-030, Brasil",São Paulo,SP,05418-030
-23.55539,-46.68553,"Rua Medeiros de Albuquerque, 254, Pinheiros, São Paulo - SP, 05436-060, Brasil",São Paulo,SP,05436-060
-23.56128,-46.69644,"Rua Padre Carvalho, 149, Pinheiros, São Paulo - SP, 05427-020, Brasil",São Paulo,SP,05427-020
-23.52839,-46.68252,"Rua Cotoxó, 110, Perdizes, São Paulo - SP, 05021-000, Brasil",São Paulo,SP,05021-000
-23.56161,-46.66414,"Alameda Franca, 1151, Jardim Paulista, São Paulo - SP, 01422-005, Brasil",São Paulo,SP,01422-005
-23.58157,-46.677,"Rua Pedroso Alvarenga, 677, Itaim Bibi, São Paulo - SP, 04531-011, Brasil",São Paulo,SP,04531-011
-23.46201,-46.69485,"Rua Virajuba, 1099, Brasilândia, São Paulo - SP, 02847-085, Brasil",São Paulo,SP,02847-085
