name,storechain,place_id,formatted_address,city,admin_area,uf,country,cep,lat,lng,categories,types,rating,source,metadata,POI,Estado,Latitude,Longitude,Radius Distance
,,,"Avenida Pinheiro Machado, 1495, Fragata, Pelotas - RS, 96040-500, Brasil",Pelotas,,RS,,96040-500,-31.74285,-52.38221,,,,,,Concessionárias,Demais Praças,-31.7428253,-52.3822142,0.3
,,,"Viaduto Fernando Osório, Três Vendas, Pelotas - RS, 96070-005, Brasil",Pelotas,,RS,,96070-005,-31.68243,-52.34416,,,,,,Concessionárias,Demais Praças,-31.68241029999999,-52.3441925,0.3
,,,"WeCharge, Avenida Marinheiro Max Schramm, 2648, Jardim Atlântico, Florianópolis - SC, 88095-001, Brasil",Florianópolis,,SC,,88095-001,-27.57934,-48.58859,,,,,,Concessionárias,Demais Praças,-27.5793199,-48.5885865,0.3
,,,"Saccaro Bal. Camboriú, Dos Estados, Balneário Camboriú - SC, Brasil",Balneário Camboriú,,SC,,,-26.99611,-48.64553,,,,,,Concessionárias,Demais Praças,-26.9960669,-48.6455576,0.3
,,,"Avenida Brasil, 2005, Pacaembu, Cascavel - PR, 85816-302, Brasil",Cascavel,,PR,,85816-302,-24.95355,-53.42102,,,,,,Concessionárias,Demais Praças,-24.953555,-53.4209615,0.3
,,,"PR-323, Cruzeiro do Oeste - PR, 87400-000, Brasil",Cruzeiro do Oeste,,PR,,87400-000,-23.77899,-53.09664,,,,,,Concessionárias,Demais Praças,-23.7789994,-53.0966527,0.3
,,,"Rua Ribeirão Claro, 194, Itaim Bibi, São Paulo - SP, 04549-060, Brasil",São Paulo,,SP,,04549-060,-23.59877,-46.67814,,,,,,Concessionárias,SP,-23.5987583,-46.6782143,0.3
,,,"Porcé Polimentos, Avenida Doutor Afonso Vergueiro, Sorocaba - SP, 18040-000, Brasil",Sorocaba,,SP,,18040-000,-23.50153,-47.4792,,,,,,Concessionárias,SP,-23.5014729,-47.47909310000001,0.3
,,,"Ponto De Carregamento Para Veículos Elétricos, Avenida José de Souza Campos, 2550, Chácara da Barra, Campinas - SP, 13090-615, Brasil",Campinas,,SP,,13090-615,-22.8843,-47.04157,,,,,,Concessionárias,SP,-22.884564,-47.0416581,0.3
,,,"Avenida Nicola Demarchi, 485, Demarchi, São Bernardo do Campo - SP, 09820-655, Brasil",São Bernardo do Campo,,SP,,09820-655,-23.74586,-46.5549,,,,,,Concessionárias,SP,-23.7458326,-46.55491809999999,0.3
,,,"Foto Benassi, Via Anchieta, Santos - SP, 11095-000, Brasil",Santos,,SP,,11095-000,-23.92794,-46.38728,,,,,,Concessionárias,SP,-23.9280205,-46.38714830000001,0.3
,,,"Avenida Ministro Ivan Lins, 240, Barra da Tijuca, Rio de Janeiro - RJ, 22620-110, Brasil",Rio de Janeiro,,RJ,,22620-110,-23.00958,-43.30305,,,,,,Concessionárias,Demais Praças,-23.0097059,-43.30319,0.3
,,,"Rua Bambina, 43, Botafogo, Rio de Janeiro - RJ, 22251-050, Brasil",Rio de Janeiro,,RJ,,22251-050,-22.94507,-43.18532,,,,,,Concessionárias,Demais Praças,-22.9450708,-43.1853139,0.3
,,,"Rua Armando Coelho de Freitas, 16, Barra da Tijuca, Rio de Janeiro - RJ, 22620-090, Brasil",Rio de Janeiro,,RJ,,22620-090,-23.00996,-43.30293,,,,,,Concessionárias,Demais Praças,-23.0099808,-43.3030292,0.3
,,,"Rodovia BR-101, Canhanduba, Itajaí - SC, 88307-710, Brasil",Itajaí,,SC,,88307-710,-26.94837,-48.68298,,,,,,Concessionárias,Demais Praças,-26.948422,-48.68300900000001,0.3
,,,"Rua Vivandeiro Santos do Valle, 43, Caroba, Lages - SC, 88516-000, Brasil",Lages,,SC,,88516-000,-27.81251,-50.36952,,,,,,Concessionárias,Demais Praças,-27.8129022,-50.3696585,0.3
,,,"Rodovia da Maçã, Rio das Pedras, Videira - SC, 89560-000, Brasil",Videira,,SC,,89560-000,-26.99939,-51.10205,,,,,,Concessionárias,Demais Praças,-26.999457,-51.1020969,0.3
,,,"Ponto De Carregamento Para Veículos Elétricos, BR-153, Panamá - GO, 75580-000, Brasil",Panamá,,GO,,75580-000,-18.18303,-49.29062,,,,,,Concessionárias,Demais Praças,-18.1830335,-49.2906189,0.3
,,,"Faixa de Domínio da Rodovia, 279, Trevo, Chapecó - SC, Brasil",Chapecó,,SC,,,-27.00115,-52.64982,,,,,,Concessionárias,Demais Praças,-27.0016017,-52.6497434,0.3
,,,"Estrada da Saudade, São Miguel, Curitiba - PR, Brasil",Curitiba,,PR,,,-25.5101,-49.34126,,,,,,Concessionárias,Demais Praças,-25.5103715,-49.3411864,0.3
,,,"Dimas - Blumenau, Via Expressa Paul Fritz Kuehnrich, 955, Itoupava Norte, Blumenau - SC, 89052-381, Brasil",Blumenau,,SC,,89052-381,-26.89202,-49.07156,,,,,,Concessionárias,Demais Praças,-26.8920888,-49.0716745,0.3
,,,"Rua Professor Max Humpl, 601, Salto do Norte, Blumenau - SC, 89065-500, Brasil",Blumenau,,SC,,89065-500,-26.86838,-49.10569,,,,,,Concessionárias,Demais Praças,-26.8681668,-49.1055754,0.3
,,,"Rua Cândido Xavier, 937, Vila Izabel, Curitiba - PR, 80320-220, Brasil",Curitiba,,PR,,80320-220,-25.45463,-49.29051,,,,,,Concessionárias,Demais Praças,-25.4546924,-49.290211,0.3
,,,"Avenida Tuiuti, 561, Zona 10, Maringá - PR, 87040-360, Brasil",Maringá,,PR,,87040-360,-23.42243,-51.90875,,,,,,Concessionárias,Demais Praças,-23.4223934,-51.9088624,0.3
,,,"Avenida Tiradentes, 1436, Shangri-Lá, Londrina - PR, 86070-545, Brasil",Londrina,,PR,,86070-545,-23.29954,-51.1885,,,,,,Concessionárias,Demais Praças,-23.2995063,-51.1884987,0.3
,,,"Avenida Dom Pedro II, 2276, Campestre, Santo André - SP, 09080-110, Brasil",Santo André,,SP,,09080-110,-23.63681,-46.54309,,,,,,Concessionárias,SP,-23.6366863,-46.5428913,0.3
,,,"Avenida Alcântara Machado, 3752, Belém, São Paulo - SP, 03302-000, Brasil",São Paulo,,SP,,03302-000,-23.54405,-46.59013,,,,,,Concessionárias,SP,-23.5440794,-46.5901173,0.3
,,,"Volvo, Avenida Doutor Ricardo Jafet, 3113, Cursino, São Paulo - SP, 04129-020, Brasil",São Paulo,,SP,,04129-020,-23.60338,-46.62503,,,,,,Concessionárias,SP,-23.6033539,-46.6251287,0.3
,,,"BR-153, Itumbiara - GO, Brasil",Itumbiara,,GO,,,-18.36609,-49.21401,,,,,,Concessionárias,Demais Praças,-18.3660764,-49.2139568,0.3
,,,"Patrícia Correa Sobrancelhas, Vila Esperança, Tubarão - SC, Brasil",Tubarão,,SC,,,-28.46649,-49.00672,,,,,,Concessionárias,Demais Praças,-28.4667826,-49.0069441,0.3
,,,"Avenida Brasil, 1860, Centro, Balneário Camboriú - SC, 88330-050, Brasil",Balneário Camboriú,,SC,,88330-050,-26.99023,-48.63222,,,,,,Concessionárias,Demais Praças,-26.9902444,-48.63229690000001,0.3
,,,"Rua Surubim, 577, Itaim Bibi, São Paulo - SP, 04571-050, Brasil",São Paulo,,SP,,04571-050,-23.60076,-46.69448,,,,,,Concessionárias,SP,-23.6008039,-46.6945839,0.3
,,,"Rua Miguel Simião, 15, Centro, Apucarana - PR, 86800-260, Brasil",Apucarana,,PR,,86800-260,-23.55055,-51.46439,,,,,,Concessionárias,Demais Praças,-23.5504421,-51.4640073,0.3
,,,"Rodovia Raposo Tavares, Chácaras Bom Retiro, Ourinhos - SP, 19915-022, Brasil",Ourinhos,,SP,,19915-022,-22.95057,-49.87756,,,,,,Concessionárias,SP,-22.950559,-49.8775461,0.3
,,,"Avenida Francisco Pagliato, 1135, São Manuel - SP, 18658-422, Brasil",São Manuel,,SP,,18658-422,-22.73856,-48.60823,,,,,,Concessionárias,SP,-22.7385375,-48.608203,0.3
,,,"Avenida Europa, 930, Pinheiros, São Paulo - SP, 01449-001, Brasil",São Paulo,,SP,,01449-001,-23.57802,-46.6811,,,,,,Concessionárias,SP,-23.5778772,-46.68126179999999,0.3
,,,"Volvo, Rua Luiz Seraphico Júnior, 1079, Santo Amaro, São Paulo - SP, 04729-080, Brasil",São Paulo,,SP,,04729-080,-23.63897,-46.72083,,,,,,Concessionárias,SP,-23.6389108,-46.7209633,0.3
,,,"Volvo, Alameda Araguaia, 260, Alphaville, Barueri - SP, 06455-000, Brasil",Barueri,,SP,,06455-000,-23.49892,-46.8588,,,,,,Concessionárias,SP,-23.498795,-46.8589365,0.3
,,,"Autostar - Pacaembú, Rua Norma Pieruccini Giannotti, 725, Santa Cecília, São Paulo - SP, 01138-000, Brasil",São Paulo,,SP,,01138-000,-23.52322,-46.65767,,,,,,Concessionárias,SP,-23.5232064,-46.6576357,0.3
,,,"Volvo, Avenida Antônio Frederico Ozanan, 3833, Ponte São João, Jundiaí - SP, 13201-125, Brasil",Jundiaí,,SP,,13201-125,-23.18236,-46.87849,,,,,,Concessionárias,SP,-23.1823263,-46.8784065,0.3
,,,"Sec Jet, Avenida Juruá, Alphaville, Barueri - SP, 06455-010, Brasil",Barueri,,SP,,06455-010,-23.5005,-46.85454,,,,,,Concessionárias,SP,-23.5005626,-46.8546921,0.3
,,,"Garrett Motion Indústria Automotiva Brasil, Avenida Júlia Gaiolli, 282, Água Chata, Guarulhos - SP, 07251-500, Brasil",Guarulhos,,SP,,07251-500,-23.42272,-46.39298,,,,,,Concessionárias,SP,-23.4238203,-46.392093,0.3
,,,"Rua Ipiranga, 1952, Mogi das Cruzes - SP, 08730-000, Brasil",Mogi das Cruzes,,SP,,08730-000,-23.52928,-46.20237,,,,,,Concessionárias,SP,-23.5292607,-46.2024334,0.3
,,,"Via Anhanguera, Limeira - SP, 13486-850, Brasil",Limeira,,SP,,13486-850,-22.62065,-47.34626,,,,,,Concessionárias,SP,-22.620711,-47.3463438,0.3
,,,"Exxpp Serviços de Apoio Administrativo, Avenida Doutor Eduardo Cury, 350, Jardim Esplanada, São José dos Campos - SP, 12242-001, Brasil",São José dos Campos,,SP,,12242-001,-23.20103,-45.90975,,,,,,Concessionárias,SP,-23.2009728,-45.9095951,0.3
,,,"Rua Orlando Modolo, 1365, Jardim Olga Veroni, Limeira - SP, 13487-162, Brasil",Limeira,,SP,,13487-162,-22.57855,-47.36731,,,,,,Concessionárias,SP,-22.5785855,-47.367335,0.3
,,,"Rua Doutor Rosalvo de Almeida Telles, 500, Parque Residencial Nova Caçapava, Caçapava - SP, 12283-020, Brasil",Caçapava,,SP,,12283-020,-23.1066,-45.69683,,,,,,Concessionárias,SP,-23.1067863,-45.6957989,0.3
,,,"Avenida Pres. Tancredo de Almeida Neves, 822, São Judas, Itajubá - MG, 37504-071, Brasil",Itajubá,,MG,,37504-071,-22.42272,-45.47003,,,,,,Concessionárias,Demais Praças,-22.4226043,-45.4702923,0.3
,,,"Avenida Presidente Castelo Branco, Subsetor Leste-6, Ribeirão Preto - SP, 14095-000, Brasil",Ribeirão Preto,,SP,,14095-000,-21.19412,-47.77586,,,,,,Concessionárias,SP,-21.1941041,-47.7758571,0.3
,,,"Rodovia Doutor Manoel Hyppólito Rego, 1224, Porto Grande, São Sebastião - SP, 11608-269, Brasil",São Sebastião,,SP,,11608-269,-23.79403,-45.39994,,,,,,Concessionárias,SP,-23.7939991,-45.39991879999999,0.3
,,,"Avenida Érico Veríssimo, 858, Barra da Tijuca, Rio de Janeiro - RJ, 22621-180, Brasil",Rio de Janeiro,,RJ,,22621-180,-23.00973,-43.30658,,,,,,Concessionárias,Demais Praças,-23.0097915,-43.3064938,0.3
,,,"Rua Francisco Glicério, Gramacho, Duque de Caxias - RJ, 25055-410, Brasil",Duque de Caxias,,RJ,,25055-410,-22.75194,-43.2869,,,,,,Concessionárias,Demais Praças,-22.7518424,-43.2869075,0.3
,,,"Rio Boat Club, Glória, Rio de Janeiro - RJ, 22210-030, Brasil",Rio de Janeiro,,RJ,,22210-030,-22.92016,-43.16993,,,,,,Concessionárias,Demais Praças,-22.9202671,-43.1700177,0.3
,,,"Ponto De Carregamento Para Veículos Elétricos, Avenida Raja Gabaglia, 2601, São Bento, Belo Horizonte - MG, 30350-563, Brasil",Belo Horizonte,,MG,,30350-563,-19.95887,-43.95692,,,,,,Concessionárias,Demais Praças,-19.959072,-43.956865,0.3
,,,"Rua Doutor Antônio Gravatá, 325, Betim Industrial, Betim - MG, 32670-436, Brasil",Betim,,MG,,32670-436,-19.96036,-44.16848,,,,,,Concessionárias,Demais Praças,-19.960202,-44.168467,0.3
,,,"Rua Lindolfo Fraga, 90, Parque Vera Cruz, Campos dos Goytacazes - RJ, 28060-040, Brasil",Campos dos Goytacazes,,RJ,,28060-040,-21.73851,-41.3294,,,,,,Concessionárias,Demais Praças,-21.7384854,-41.329365,0.3
,,,"Avenida João Naves de Ávila, 4955, Santa Mônica, Uberlândia - MG, 38408-288, Brasil",Uberlândia,,MG,,38408-288,-18.92905,-48.24399,,,,,,Concessionárias,Demais Praças,-18.9290636,-48.2438528,0.3
,,,"Zletric, BR-050, Minas Gerais, Uberlândia - MG, Brasil",Uberlândia,,MG,,,-18.86418,-48.25516,,,,,,Concessionárias,Demais Praças,-18.863346,-48.2553644,0.3
,,,"Exotico Prime Motel, L-13, Ribeirão Preto - SP, Brasil",Ribeirão Preto,,SP,,,-21.2143,-47.75948,,,,,,Concessionárias,SP,-21.2142667,-47.7594419,0.3
,,,"Rodovia BR-365, 349, Planalto, Patos de Minas - MG, 38706-328, Brasil",Patos de Minas,,MG,,38706-328,-18.63934,-46.49105,,,,,,Concessionárias,Demais Praças,-18.6396237,-46.49110580000001,0.3
,,,"Avenida dos Vinhedos, Morada da Colina, Uberlândia - MG, 38411-159, Brasil",Uberlândia,,MG,,38411-159,-18.95131,-48.2792,,,,,,Concessionárias,Demais Praças,-18.9514588,-48.2792618,0.3
,,,"Rodovia Washington Luís, Portal das Laranjeiras, Araraquara - SP, 14808-080, Brasil",Araraquara,,SP,,14808-080,-21.77024,-48.24106,,,,,,Concessionárias,SP,-21.7702899,-48.2411053,0.3
,,,"Volvo, Avenida Presidente Juscelino K. de Oliveira, Moyses Miguel Haddad, São José do Rio Preto - SP, 15091-450, Brasil",São José do Rio Preto,,SP,,15091-450,-20.85744,-49.41152,,,,,,Concessionárias,SP,-20.8575933,-49.4114607,0.3
,,,"Rodovia Transbrasiliana, São José do Rio Preto - SP, 15053-750, Brasil",São José do Rio Preto,,SP,,15053-750,-20.89096,-49.43096,,,,,,Concessionárias,SP,-20.890814,-49.431192,0.3
,,,"Volvo, Avenida Deputado Jamel Cecílio, 3235, Jardim Goiás, Goiânia - GO, 74810-190, Brasil",Goiânia,,GO,,74810-190,-16.7067,-49.23742,,,,,,Concessionárias,Demais Praças,-16.7066912,-49.2373961,0.3
,,,"BR-153, Jardim Belo Horizonte, Aparecida de Goiânia - GO, Brasil",Aparecida de Goiânia,,GO,,,-16.82752,-49.24233,,,,,,Concessionárias,Demais Praças,-16.8275187,-49.2423324,0.3
,,,"Alameda das Sibipirunas, Ceasa, Goiânia - GO, 74681-215, Brasil",Goiânia,,GO,,74681-215,-16.62925,-49.20514,,,,,,Concessionárias,Demais Praças,-16.6292512,-49.2051553,0.3
,,,"Rodovia Marechal Rondon, Alvorada, Araçatuba - SP, Brasil",Araçatuba,,SP,,,-21.25611,-50.41846,,,,,,Concessionárias,SP,-21.2567321,-50.4191083,0.3
,,,"Sia Trecho 2, SIA - DF, 71200-020, Brasil",SIA,,DF,,71200-020,-15.80332,-47.96803,,,,,,Concessionárias,Demais Praças,-15.8033237,-47.9680259,0.3
,,,"Rodovia Raposo Tavares, Regente Feijó - SP, 19570-000, Brasil",Regente Feijó,,SP,,19570-000,-22.26625,-51.30191,,,,,,Concessionárias,SP,-22.2662533,-51.3019148,0.3
,,,"Rodovia Celso Garcia Cid, Cambé - PR, Brasil",Cambé,,PR,,,-23.24697,-51.25124,,,,,,Concessionárias,Demais Praças,-23.2470134,-51.2518433,0.3
,,,"Anel Viário Aldo Casali, Campo Mourão - PR, Brasil",Campo Mourão,,PR,,,-24.08991,-52.38048,,,,,,Concessionárias,Demais Praças,-24.0898979,-52.3804855,0.3
,,,"PR-323, Umuarama - PR, 87507-000, Brasil",Umuarama,,PR,,87507-000,-23.7779,-53.28698,,,,,,Concessionárias,Demais Praças,-23.7785948,-53.2869387,0.3
,,,"Avenida Doutor Ezuel Portes, Presidente, Cascavel - PR, 62850-000, Brasil",Cascavel,,PR,,62850-000,-24.97188,-53.39479,,,,,,Concessionárias,Demais Praças,-24.9724675,-53.3948252,0.3
,,,"Avenida Doutor Ezuel Portes, Cascavel Velho, Cascavel - PR, 85810-000, Brasil",Cascavel,,PR,,85810-000,-24.96671,-53.42389,,,,,,Concessionárias,Demais Praças,-24.9668033,-53.4238344,0.3
,,,"Rua Aluízio Nunes Costa, 508, Zona 19, Maringá - PR, 87070-774, Brasil",Maringá,,PR,,87070-774,-23.41697,-51.98547,,,,,,Concessionárias,Demais Praças,-23.4166771,-51.9858332,0.3
,,,"Rua Joaquim Lopes, 253, Porto Rico - PR, 87950-000, Brasil",Porto Rico,,PR,,87950-000,-22.77116,-53.26835,,,,,,Concessionárias,Demais Praças,-22.7711416,-53.2683507,0.3
,,,"Dicave VOLVO - Santa Catarina, Canhanduba, Itajaí - SC, Brasil",Itajaí,,SC,,,-26.94804,-48.68435,,,,,,Concessionárias,Demais Praças,-26.9480905,-48.6840577,0.3
,,,"Rua Félix Walendowsky, 652, Porto Belo - SC, 88210-000, Brasil",Porto Belo,,SC,,88210-000,-27.15576,-48.57929,,,,,,Concessionárias,Demais Praças,-27.1557058,-48.5793427,0.3
,,,"Rodovia Tertuliano Brito Xavier, Jurere Leste, Florianópolis - SC, 88054-601, Brasil",Florianópolis,,SC,,88054-601,-27.43603,-48.48003,,,,,,Concessionárias,Demais Praças,-27.4350337,-48.4798594,0.3
,,,"Crossfit Atlántico, Vila Real, Balneário Camboriú - SC, 88337-080, Brasil",Balneário Camboriú,,SC,,88337-080,-27.00636,-48.62437,,,,,,Concessionárias,Demais Praças,-27.006318,-48.6245185,0.3
,,,"Marina Blue Fox, Rodovia Tertuliano Brito Xavier, 3000, Jurere Leste, Florianópolis - SC, 88054-601, Brasil",Florianópolis,,SC,,88054-601,-27.4343,-48.47879,,,,,,Concessionárias,Demais Praças,-27.4342747,-48.478638,0.3
,,,"DF Veículos Seminovos, Sia, SIA - DF, 71200-025, Brasil",SIA,,DF,,71200-025,-15.80582,-47.95093,,,,,,Concessionárias,Demais Praças,-15.8057269,-47.95080859999999,0.3
,,,"PINHEIROS VEICULOS LTDA, Av T-09 500 Qd.J-17, 02, Marista, Goiânia - GO, 74150-300, Brasil",Goiânia,,GO,,74150-300,-16.69947,-49.26885,,,,,,Concessionárias,Demais Praças,-16.699088,-49.2684625,0.3
,,,"Avenida Barão Homem de Melo, 3201, Estoril, Belo Horizonte - MG, 30494-085, Brasil",Belo Horizonte,,MG,,30494-085,-19.96368,-43.96293,,,,,,Concessionárias,Demais Praças,-19.9637,-43.96295,0.3
,,,"Arvoredo Foodstore, Avenida dos Vinhedos, 276, Morada da Colina, Uberlândia - MG, 38411-159, Brasil",Uberlândia,,MG,,38411-159,-18.9515,-48.27738,,,,,,Concessionárias,Demais Praças,-18.951453,-48.2772832,0.3
,,,"Rua Tobias de Macedo Júnior, 233, Santo Inácio, Curitiba - PR, 82010-340, Brasil",Curitiba,,PR,,82010-340,-25.4303,-49.32374,,,,,,Concessionárias,Demais Praças,-25.4303474,-49.324071,0.3
,,,"Avenida Ouro, 163, Ciclo II, Londrina - PR, 86067-230, Brasil",Londrina,,PR,,86067-230,-23.29141,-51.22151,,,,,,Concessionárias,Demais Praças,-23.2910805,-51.2212907,0.3
,,,"Rua Gaspar Ricardo, 285, Zona 10, Maringá - PR, 87040-365, Brasil",Maringá,,PR,,87040-365,-23.423,-51.91147,,,,,,Concessionárias,Demais Praças,-23.4230325,-51.91144449999999,0.3
,,,"Rua Pereira Franco, 776, São João, Porto Alegre - RS, 90240-520, Brasil",Porto Alegre,,RS,,90240-520,-30.00288,-51.19159,,,,,,Concessionárias,Demais Praças,-30.0027486,-51.19134469999999,0.3
,,,"GWM, Estrada Francisco da Cruz Nunes, Cafubá, Niterói - RJ, 24350-310, Brasil",Niterói,,RJ,,24350-310,-22.92793,-43.06404,,,,,,Concessionárias,Demais Praças,-22.9279453,-43.0640335,0.3
,,,"américas Avenue, Avenida das Américas, 12900, Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22790-701, Brasil",Rio de Janeiro,,RJ,,22790-701,-23.00585,-43.43784,,,,,,Concessionárias,Demais Praças,-23.0056202,-43.4378306,0.3
,,,"Top Cell, Da Praia dos Amores, Balneário Camboriú - SC, 88331-440, Brasil",Balneário Camboriú,,SC,,88331-440,-26.95919,-48.63924,,,,,,Concessionárias,Demais Praças,-26.9593324,-48.6390049,0.3
,,,"Rua Itajaí, 682, Vorstadt, Blumenau - SC, 89015-205, Brasil",Blumenau,,SC,,89015-205,-26.91505,-49.05706,,,,,,Concessionárias,Demais Praças,-26.914982,-49.0571115,0.3
,,,"Avenida São Pedro, 96E, Centro, Chapecó - SC, 89802-245, Brasil",Chapecó,,SC,,89802-245,-27.09197,-52.61812,,,,,,Concessionárias,Demais Praças,-27.091936,-52.6181181,0.3
,,,"Top Car - Florianópolis, SC, Rua Professor Egídio Ferreira, 206, Capoeiras, Florianópolis - SC, 88090-699, Brasil",Florianópolis,,SC,,88090-699,-27.59617,-48.60198,,,,,,Concessionárias,Demais Praças,-27.5961912,-48.6020291,0.3
,,,"Estrada da Aldeinha, 120, Alphaville, Barueri - SP, 06465-100, Brasil",Barueri,,SP,,06465-100,-23.50703,-46.84764,,,,,,Concessionárias,SP,-23.5071007,-46.8481009,0.3
,,,"Avenida Wladimir Meirelles Ferreira, 1650, Subsetor Sul-4, Ribeirão Preto - SP, 14021-683, Brasil",Ribeirão Preto,,SP,,14021-683,-21.21059,-47.80254,,,,,,Concessionárias,SP,-21.2106804,-47.8024877,0.3
,,,"Rua Tiradentes, 3380, Centro, São José do Rio Preto - SP, 15010-030, Brasil",São José do Rio Preto,,SP,,15010-030,-20.81257,-49.37679,,,,,,Concessionárias,SP,-20.8126218,-49.3767619,0.3
,,,"Casco Branco, Pinheiros, São Paulo - SP, Brasil",São Paulo,,SP,,,-23.57036,-46.70062,,,,,,Concessionárias,SP,-23.5705417,-46.7005324,0.3
,,,"JLR Charging (alternative), Avenida Morumbi, 6989, Morumbi, São Paulo - SP, 05690-020, Brasil",São Paulo,,SP,,05690-020,-23.61716,-46.70288,,,,,,Concessionárias,SP,-23.617174,-46.7029161,0.3
,,,"JLR Charging (alternative), Avenida Regente Feijó, 1234, Água Rasa, São Paulo - SP, 03347-000, Brasil",São Paulo,,SP,,03347-000,-23.56012,-46.56717,,,,,,Concessionárias,SP,-23.5601445,-46.56713389999999,0.3
,,,"Avenida Doutor Gastão Vidigal, 1400, Vila Leopoldina, São Paulo - SP, 05314-000, Brasil",São Paulo,,SP,,05314-000,-23.53106,-46.73798,,,,,,Concessionárias,SP,-23.5310426,-46.7380272,0.3
,,,"Sinal France Indianópolis, Avenida Moreira Guimarães, 367, Saúde, São Paulo - SP, 04050-060, Brasil",São Paulo,,SP,,04050-060,-23.61082,-46.65501,,,,,,Concessionárias,SP,-23.6108454,-46.6548885,0.3
,,,"Prime Auditores Independentes, Rua Lavradio, 100, Barra Funda, São Paulo - SP, 01154-020, Brasil",São Paulo,,SP,,01154-020,-23.53125,-46.66133,,,,,,Concessionárias,SP,-23.5312434,-46.6613341,0.3
,,,"Rua Costa Rica, 286, Jardim Paulista, São Paulo - SP, 01437-010, Brasil",São Paulo,,SP,,01437-010,-23.57134,-46.67369,,,,,,Concessionárias,SP,-23.5712877,-46.6736745,0.3
,,,"Rua Doutor Armando Sales de Oliveira, 770, Jardim Bela Vista, Campinas - SP, 13076-015, Brasil",Campinas,,SP,,13076-015,-22.87586,-47.04729,,,,,,Concessionárias,SP,-22.8758006,-47.0472389,0.3
,,,"JLR Charging (alternative), Avenida Doutor Afonso Vergueiro, 3140, Sorocaba - SP, 18040-000, Brasil",Sorocaba,,SP,,18040-000,-23.50176,-47.47975,,,,,,Concessionárias,SP,-23.5017019,-47.4798371,0.3
,,,"Osten - São José dos Campos, SP, Avenida Doutor Eduardo Cury, 220, Jardim Esplanada, São José dos Campos - SP, 12242-001, Brasil",São José dos Campos,,SP,,12242-001,-23.20177,-45.9087,,,,,,Concessionárias,SP,-23.2017656,-45.908714,0.3
,,,"Rua Principado de Mônaco, Consolação, São Paulo - SP, 01247-040, Brasil",São Paulo,,SP,,01247-040,-23.54991,-46.66805,,,,,,Concessionárias,SP,-23.5496587,-46.66792539999999,0.3
,,,"Travessa Maria Domingas das Neves, Cangaíba, São Paulo - SP, 03717-010, Brasil",São Paulo,,SP,,03717-010,-23.50262,-46.53733,,,,,,Concessionárias,SP,-23.5025656,-46.538379,0.3
,,,"Rua Décio Reis, 353, Alto de Pinheiros, São Paulo - SP, 05446-010, Brasil",São Paulo,,SP,,05446-010,-23.55254,-46.70319,,,,,,Concessionárias,SP,-23.5526588,-46.7032308,0.3
,,,"Rua Clodomiro Amazonas, 1037, Itaim Bibi, São Paulo - SP, 04537-012, Brasil",São Paulo,,SP,,04537-012,-23.59322,-46.67715,,,,,,Concessionárias,SP,-23.5932344,-46.6771556,0.3
,,,"Rua Estados Unidos, 1971, Jardim Paulista, São Paulo - SP, 01427-002, Brasil",São Paulo,,SP,,01427-002,-23.56415,-46.6723,,,,,,Concessionárias,SP,-23.5641718,-46.6723015,0.3
