Latitude,Longitude,Radius Distance,Estado,POI
-27.007484,-48.6104072,0.3,Demais Praças,Helipontos
-27.6804774,-48.7661427,0.3,Demais Praças,Helipontos
-27.1492173,-48.4981452,0.3,Demais Praças,Helipontos
-26.910608,-48.6859385,0.3,Demais Praças,Helipontos
-29.143642,-51.2010325,0.3,Demais Praças,Helipontos
-28.3212322,-49.1837526,0.3,Demais Praças,Helipontos
-26.766962,-48.6713524,0.3,Demais Praças,Helipontos
-26.8893602,-48.6632427,0.3,Demais Praças,Helipontos
-27.542135,-48.6239011,0.3,Demais Praças,Helipontos
-29.6830967,-51.1291527,0.3,Demais Praças,Helipontos
-30.024712,-51.2268331,0.3,Demais Praças,Helipontos
-30.0603091,-51.2328798,0.3,Demais Praças,Helipontos
-30.0375488,-51.2070159,0.3,Demais Praças,Helipontos
-25.4492382,-49.28882,0.3,Demais Praças,Helipontos
-26.6345254,-48.7006,0.3,Demais Praças,Helipontos
-26.4778142,-49.0547773,0.3,Demais Praças,Helipontos
-26.3169727,-48.8662266,0.3,Demais Praças,Helipontos
-25.4401989,-49.3921297,0.3,Demais Praças,Helipontos
-25.3766071,-49.0848209,0.3,Demais Praças,Helipontos
-26.8485506,-52.9922452,0.3,Demais Praças,Helipontos
-25.652052,-49.315258,0.3,Demais Praças,Helipontos
-24.7877819,-49.9945588,0.3,Demais Praças,Helipontos
-25.0983196,-50.1024361,0.3,Demais Praças,Helipontos
-24.8065604,-49.98823729999999,0.3,Demais Praças,Helipontos
-24.5172267,-48.8502102,0.3,SP,Helipontos
-25.5665094,-52.9972208,0.3,Demais Praças,Helipontos
-23.5983713,-46.6902379,0.3,SP,Helipontos
-23.5116137,-46.6393067,0.3,SP,Helipontos
-23.6896231,-46.60652959999999,0.3,SP,Helipontos
-23.6328971,-46.7119082,0.3,SP,Helipontos
-23.5834035,-46.6709653,0.3,SP,Helipontos
-23.601599,-46.69253399999999,0.3,SP,Helipontos
-23.6314642,-46.7113481,0.3,SP,Helipontos
-23.5565731,-46.6103011,0.3,SP,Helipontos
-23.571837,-46.6458705,0.3,SP,Helipontos
-23.650777,-46.72284699999999,0.3,SP,Helipontos
-23.5914374,-46.6874826,0.3,SP,Helipontos
-23.581121,-46.6827058,0.3,SP,Helipontos
-23.7030105,-46.6925926,0.3,SP,Helipontos
-23.6111606,-46.6958698,0.3,SP,Helipontos
-23.6540082,-46.7164756,0.3,SP,Helipontos
-23.5735903,-46.6418121,0.3,SP,Helipontos
-23.560356,-46.65937,0.3,SP,Helipontos
-23.5381413,-46.6624752,0.3,SP,Helipontos
-23.620295,-46.698954,0.3,SP,Helipontos
-23.6467817,-46.5948927,0.3,SP,Helipontos
-23.5911578,-46.6822331,0.3,SP,Helipontos
-23.5762538,-46.6577264,0.3,SP,Helipontos
-23.5436253,-46.6444269,0.3,SP,Helipontos
-23.2606597,-50.9755201,0.3,Demais Praças,Helipontos
-23.2606757,-50.9750105,0.3,Demais Praças,Helipontos
-22.7815468,-51.2293613,0.3,Demais Praças,Helipontos
-25.114798,-50.1723173,0.3,Demais Praças,Helipontos
-23.5851047,-46.6823225,0.3,SP,Helipontos
-23.5645057,-46.6411114,0.3,SP,Helipontos
-29.1673269,-51.4920529,0.3,Demais Praças,Helipontos
-29.853753,-51.180841,0.3,Demais Praças,Helipontos
-30.029811,-51.2208354,0.3,Demais Praças,Helipontos
-29.2376637,-51.8999959,0.3,Demais Praças,Helipontos
-23.6024827,-46.693554,0.3,SP,Helipontos
-26.3727796,-51.253911,0.3,Demais Praças,Helipontos
-23.357214,-47.8246326,0.3,SP,Helipontos
-21.2046825,-47.78814089999999,0.3,SP,Helipontos
-22.6957438,-47.6186021,0.3,SP,Helipontos
-22.5530851,-47.3721715,0.3,SP,Helipontos
-23.5365748,-47.4497011,0.3,SP,Helipontos
-22.7322993,-47.2861698,0.3,SP,Helipontos
-23.2987969,-47.29578950000001,0.3,SP,Helipontos
-23.3158374,-47.3230445,0.3,SP,Helipontos
-22.7852289,-47.1576259,0.3,SP,Helipontos
-20.724374,-48.9160416,0.3,SP,Helipontos
-22.3555202,-47.3737194,0.3,SP,Helipontos
-27.2087082,-49.6327265,0.3,Demais Praças,Helipontos
-19.8744086,-45.0035482,0.3,Demais Praças,Helipontos
-19.9257222,-43.9313305,0.3,Demais Praças,Helipontos
-21.8201787,-45.5432452,0.3,Demais Praças,Helipontos
-21.1278301,-44.170084,0.3,Demais Praças,Helipontos
-19.9546928,-43.9127693,0.3,Demais Praças,Helipontos
-22.2851767,-46.8510985,0.3,SP,Helipontos
-22.2332889,-45.4721412,0.3,Demais Praças,Helipontos
-19.7051926,-47.9710105,0.3,Demais Praças,Helipontos
-22.7176812,-45.5777556,0.3,SP,Helipontos
-22.680643,-45.7308009,0.3,Demais Praças,Helipontos
-22.7074126,-47.0115454,0.3,SP,Helipontos
-22.5342002,-44.0769607,0.3,Demais Praças,Helipontos
-23.5171505,-46.5792548,0.3,SP,Helipontos
-23.5664761,-46.64228550000001,0.3,SP,Helipontos
-23.5679791,-46.6459526,0.3,SP,Helipontos
-22.7601303,-47.2541038,0.3,SP,Helipontos
-23.5679912,-46.70822039999999,0.3,SP,Helipontos
-23.583883,-46.66930929999999,0.3,SP,Helipontos
-20.7201919,-42.4813111,0.3,Demais Praças,Helipontos
-20.4855761,-43.9084874,0.3,Demais Praças,Helipontos
-22.1670088,-43.1428079,0.3,Demais Praças,Helipontos
-19.8695726,-43.3952509,0.3,Demais Praças,Helipontos
-19.4505718,-42.5581821,0.3,Demais Praças,Helipontos
-21.7622004,-41.3304747,0.3,Demais Praças,Helipontos
-22.4107347,-43.1486329,0.3,Demais Praças,Helipontos
-22.2861756,-42.5373992,0.3,Demais Praças,Helipontos
-22.9710718,-43.2164732,0.3,Demais Praças,Helipontos
-21.7563033,-41.3285833,0.3,Demais Praças,Helipontos
-21.7622226,-41.330486,0.3,Demais Praças,Helipontos
-21.6474957,-41.0240851,0.3,Demais Praças,Helipontos
-22.3605012,-43.78054239999999,0.3,Demais Praças,Helipontos
-21.7501172,-41.302924,0.3,Demais Praças,Helipontos
-22.9711412,-43.216623,0.3,Demais Praças,Helipontos
-22.8939939,-43.21507039999999,0.3,Demais Praças,Helipontos
-22.9074343,-43.1753497,0.3,Demais Praças,Helipontos
-22.8529523,-45.237787,0.3,SP,Helipontos
-22.9804362,-46.3732893,0.3,SP,Helipontos
-19.5429033,-42.6382696,0.3,Demais Praças,Helipontos
-20.3703182,-43.7063518,0.3,Demais Praças,Helipontos
-19.6552251,-43.9140625,0.3,Demais Praças,Helipontos
-20.115738,-43.762621,0.3,Demais Praças,Helipontos
-19.9269296,-43.95780509999999,0.3,Demais Praças,Helipontos
-19.8420508,-43.8714713,0.3,Demais Praças,Helipontos
-19.9704712,-44.1066437,0.3,Demais Praças,Helipontos
-23.5952937,-46.7107475,0.3,SP,Helipontos
-23.530387,-46.9371209,0.3,SP,Helipontos
-23.6786941,-46.77245,0.3,SP,Helipontos
-23.6055814,-46.6960178,0.3,SP,Helipontos
-23.5947158,-46.6849071,0.3,SP,Helipontos
-23.6083955,-46.6942227,0.3,SP,Helipontos
-23.5486036,-46.768826,0.3,SP,Helipontos
-23.5910732,-46.703579,0.3,SP,Helipontos
-23.5727715,-46.703564,0.3,SP,Helipontos
-23.4850833,-46.8568913,0.3,SP,Helipontos
-23.5480331,-46.6360847,0.3,SP,Helipontos
-23.5620923,-46.6609912,0.3,SP,Helipontos
-23.566109,-46.6653683,0.3,SP,Helipontos
-23.5690792,-46.6454862,0.3,SP,Helipontos
-23.567203,-46.6415557,0.3,SP,Helipontos
-22.9108819,-43.1950906,0.3,Demais Praças,Helipontos
-22.9507111,-43.1805974,0.3,Demais Praças,Helipontos
-22.7489828,-41.87569149999999,0.3,Demais Praças,Helipontos
-22.8992719,-43.2816391,0.3,Demais Praças,Helipontos
-22.9038528,-43.175379,0.3,Demais Praças,Helipontos
-22.930655,-43.1851995,0.3,Demais Praças,Helipontos
-22.9073579,-43.17511440000001,0.3,Demais Praças,Helipontos
-22.996965,-43.3465539,0.3,Demais Praças,Helipontos
-22.7427414,-43.4584285,0.3,Demais Praças,Helipontos
-22.9405434,-43.1879359,0.3,Demais Praças,Helipontos
-22.9117239,-43.176118,0.3,Demais Praças,Helipontos
-22.8666519,-43.3949143,0.3,Demais Praças,Helipontos
-22.9059785,-43.172674,0.3,Demais Praças,Helipontos
-22.9896326,-43.36844139999999,0.3,Demais Praças,Helipontos
-22.894508,-43.1157786,0.3,Demais Praças,Helipontos
-22.8923148,-43.1182429,0.3,Demais Praças,Helipontos
-22.9095425,-43.179348,0.3,Demais Praças,Helipontos
-17.3397513,-44.9381107,0.3,Demais Praças,Helipontos
-16.7355995,-43.8813892,0.3,Demais Praças,Helipontos
-19.6078837,-44.6552681,0.3,Demais Praças,Helipontos
-15.9058865,-47.8086524,0.3,Demais Praças,Helipontos
-15.7956093,-47.893591,0.3,Demais Praças,Helipontos
-15.779781,-47.9132572,0.3,Demais Praças,Helipontos
-15.7928362,-47.8938832,0.3,Demais Praças,Helipontos
-15.7922139,-47.8232205,0.3,Demais Praças,Helipontos
-15.7761502,-47.9004394,0.3,Demais Praças,Helipontos
-22.4494922,-44.4472718,0.3,Demais Praças,Helipontos
-23.0021181,-44.3531719,0.3,Demais Praças,Helipontos
-23.5076816,-46.59816000000001,0.3,SP,Helipontos
-23.0543919,-44.3151727,0.3,Demais Praças,Helipontos
-16.0803825,-47.5184842,0.3,Demais Praças,Helipontos
-15.8036633,-47.9370523,0.3,Demais Praças,Helipontos
-15.823916,-48.0671749,0.3,Demais Praças,Helipontos
-15.8275313,-48.0231491,0.3,Demais Praças,Helipontos
-15.9117337,-47.97175300000001,0.3,Demais Praças,Helipontos
-16.0636148,-47.9988639,0.3,Demais Praças,Helipontos
-15.6761475,-48.2043881,0.3,Demais Praças,Helipontos
-16.0223646,-48.0682739,0.3,Demais Praças,Helipontos
-16.7100498,-49.2384591,0.3,Demais Praças,Helipontos
-22.9023583,-43.17422639999999,0.3,Demais Praças,Helipontos
-22.8720391,-42.01146,0.3,Demais Praças,Helipontos
-23.1213919,-44.1928241,0.3,Demais Praças,Helipontos
-23.1123204,-44.206038,0.3,Demais Praças,Helipontos
-22.883333,-43.826111,0.3,Demais Praças,Helipontos
-22.9986788,-44.2489439,0.3,Demais Praças,Helipontos
-23.039937,-44.1964209,0.3,Demais Praças,Helipontos
-22.9511726,-43.1655234,0.3,Demais Praças,Helipontos
-22.9617287,-44.3471621,0.3,Demais Praças,Helipontos
-22.9496856,-44.0751133,0.3,Demais Praças,Helipontos
-22.9983354,-44.2489166,0.3,Demais Praças,Helipontos
-23.0039475,-44.3018639,0.3,Demais Praças,Helipontos
-23.05444,-44.3141689,0.3,Demais Praças,Helipontos
-18.9087727,-48.2608381,0.3,Demais Praças,Helipontos
-18.86758,-48.2944769,0.3,Demais Praças,Helipontos
-16.8251295,-49.2034507,0.3,Demais Praças,Helipontos
-16.7093808,-49.2357539,0.3,Demais Praças,Helipontos
-16.7050986,-49.24085220000001,0.3,Demais Praças,Helipontos
-16.7408991,-49.2462752,0.3,Demais Praças,Helipontos
-16.6968665,-49.269663,0.3,Demais Praças,Helipontos
-16.6550919,-49.24903519999999,0.3,Demais Praças,Helipontos
-16.6483433,-49.3367543,0.3,Demais Praças,Helipontos
-16.6082666,-49.1918779,0.3,Demais Praças,Helipontos
-16.7043967,-49.2582521,0.3,Demais Praças,Helipontos
-16.7096708,-49.2384012,0.3,Demais Praças,Helipontos
-17.1257177,-49.9648264,0.3,Demais Praças,Helipontos
-16.6476939,-49.2087152,0.3,Demais Praças,Helipontos
-16.7499764,-49.304672,0.3,Demais Praças,Helipontos
-16.7913165,-49.2615959,0.3,Demais Praças,Helipontos
-16.681908,-49.2559311,0.3,Demais Praças,Helipontos
-17.1756824,-49.50899889999999,0.3,Demais Praças,Helipontos
-20.0407125,-50.6788281,0.3,SP,Helipontos
-16.501758,-48.7924634,0.3,Demais Praças,Helipontos
-16.6148199,-48.78958309999999,0.3,Demais Praças,Helipontos
-16.5854299,-48.7208599,0.3,Demais Praças,Helipontos
-16.8065571,-49.2443362,0.3,Demais Praças,Helipontos
-16.7099792,-49.2271189,0.3,Demais Praças,Helipontos
-16.6993222,-49.2321801,0.3,Demais Praças,Helipontos
-16.6162747,-49.8828986,0.3,Demais Praças,Helipontos
-16.5423309,-49.4073713,0.3,Demais Praças,Helipontos
-15.9306408,-48.92547330000001,0.3,Demais Praças,Helipontos
-16.4641752,-49.2250705,0.3,Demais Praças,Helipontos
-19.943971,-44.11331759999999,0.3,Demais Praças,Helipontos
-19.8664818,-43.9746771,0.3,Demais Praças,Helipontos
-23.4453136,-46.6130279,0.3,SP,Helipontos
-23.6080831,-46.6967203,0.3,SP,Helipontos
-23.628486,-46.7364495,0.3,SP,Helipontos
-22.9852024,-44.4389002,0.3,Demais Praças,Helipontos
-22.6728409,-43.28416120000001,0.3,Demais Praças,Helipontos
-22.9528936,-44.35136620000001,0.3,Demais Praças,Helipontos
-23.0051807,-44.4657616,0.3,Demais Praças,Helipontos
-23.060074,-45.60727,0.3,SP,Helipontos
-22.6762889,-45.84891320000001,0.3,Demais Praças,Helipontos
-23.343163,-44.663197,0.3,Demais Praças,Helipontos
-22.723601,-45.681323,0.3,SP,Helipontos
-23.7691802,-45.6328582,0.3,SP,Helipontos
-22.9466617,-43.1982328,0.3,Demais Praças,Helipontos
-15.9879967,-47.82047559999999,0.3,Demais Praças,Helipontos
-21.9691603,-46.7696119,0.3,SP,Helipontos
-16.9255047,-49.36167,0.3,Demais Praças,Helipontos
-25.438903,-49.2677705,0.3,Demais Praças,Helipontos
-25.4486039,-49.2442068,0.3,Demais Praças,Helipontos
-25.4329203,-49.28004079999999,0.3,Demais Praças,Helipontos
-25.5030799,-49.2805827,0.3,Demais Praças,Helipontos
-25.4310481,-49.3676888,0.3,Demais Praças,Helipontos
-25.4532708,-49.2430141,0.3,Demais Praças,Helipontos
-25.4126315,-49.2683809,0.3,Demais Praças,Helipontos
-25.4074648,-49.2185894,0.3,Demais Praças,Helipontos
-25.3719458,-49.4929194,0.3,Demais Praças,Helipontos
-25.4306165,-49.3151636,0.3,Demais Praças,Helipontos
-25.4355975,-49.4266477,0.3,Demais Praças,Helipontos
-25.4440009,-49.2369673,0.3,Demais Praças,Helipontos
