severidade;linha;nome;endereco_dsp;risco
ALTO;1222;;Estrada do Tindiba Taquara Rio de Janeiro RJ 22730262 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;1224;;Estrada Sao Tarcisio 144 Rio de Janeiro RJ 23530827 Brazil;endereco de rodovia (57-67% falharam)
ALTO;1225;;Rua Rosalina Bravo Barra da Tijuca Rio de Janeiro RJ 22631260 Brazil;sem numero de porta
ALTO;1230;;Agencia Corpo Barra da Tijuca Rio de Janeiro RJ 22775057 Brazil;sem numero de porta
ALTO;1236;;Banco 24horas Rua Goncalves Dias Santo Agostinho Belo Horizonte MG 30140094 Brazil;sem numero de porta
ALTO;1253;;Carlos Trein Filho AL 1325 Esq Barao de Uba Rua Carlos Trein Filho Bela Vista Porto Alegre RS 90450120 Brazil;sem numero de porta
ALTO;1261;;Shn Bloco B Asa Norte Brasilia DF 70704020 Brazil;sem numero de porta
ALTO;1266;;Rua Rio Branco 23 34 Vila Nova Santa Clara Bauru SP 17014037 Brazil;sem numero de porta
ALTO;1269;;Catedral de Nossa Senhora das Dores Praca Doutor Luciano Esteves Centro Limeira SP 13480211 Brazil;sem numero de porta
ALTO;1273;;Rua Redentora Imperial Sao Jose do Rio Preto SP 15015780 Brazil;sem numero de porta
ALTO;1275;;Avenida Republica do Libano 1A 15 Aeroporto Goiania GO 74070045 Brazil;sem numero de porta
ALTO;1282;;Avenida Presidente Kennedy Indaiatuba SP 13334170 Brazil;sem numero de porta
ALTO;1299;;Rua Rio Branco 24 65 Vila Samaritana Bauru SP 17016190 Brazil;sem numero de porta
ALTO;1310;;Rua Treze de Maio Bela Vista Sao Paulo SP 04849529 Brazil;sem numero de porta
ALTO;1312;;Avenida Brigadeiro Faria Lima Pinheiros Sao Paulo SP 05423150 Brazil;sem numero de porta
ALTO;1317;;Rua Roma Lapa Sao Paulo SP 05050090 Brazil;sem numero de porta
ALTO;1327;;Cafe da Sinagoga Pinheiros Sao Paulo SP 01455000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1341;;Rua Candelaria Centro Rio de Janeiro RJ 20091020 Brazil;sem numero de porta
ALTO;1346;;Netatur Praca Estado da Palestina Oeste Goiania GO 74115071 Brazil;sem numero de porta
ALTO;1361;;Rua Rio Branco 24 25 Vila Samaritana Bauru SP 17016190 Brazil;sem numero de porta
ALTO;1362;;Avenida Brasil Manoel Honorio Juiz de Fora MG 36035030 Brazil;sem numero de porta
ALTO;1374;;Avenida Brigadeiro Faria Lima Pinheiros Sao Paulo SP 01452001 Brazil;sem numero de porta
ALTO;1377;;Rua Tupi Centro Historico Londrina PR 86020350 Brazil;sem numero de porta
ALTO;1392;;Rua XV de Novembro Telemaco Borba PR 84265400 Brazil;sem numero de porta
ALTO;1409;;Rua Doutor Joao Colin Centro Joinville SC 89201299 Brazil;sem numero de porta
ALTO;1415;;Rua Treze de Maio Bela Vista Sao Paulo SP 04849529 Brazil;sem numero de porta
ALTO;1424;;Rua Gustavo Maciel 25 85 Vila Samaritana Bauru SP 17012110 Brazil;sem numero de porta
ALTO;1425;;Rua Virgilio Malta 22 16 Jardim Estoril Bauru SP 17016080 Brazil;sem numero de porta
ALTO;1439;;Rua Fulvio Salvador Pagani Campinas SP 13080657 Brazil;sem numero de porta
ALTO;1441;;Ruff Distribuidora de Combustiveis Loteamento Residencial Vila Bella Campinas SP 13087725 Brazil;sem numero de porta
ALTO;1446;;Rua Doutor Cesar Paranhos de Godoy Jardim Chapadao Campinas SP 13070075 Brazil;sem numero de porta
ALTO;1453;;Praca Capital Campinas SP Brazil;sem numero de porta
ALTO;1462;;Avenida Cassiano Ricardo Jardim Cassiano Ricardo Sao Jose dos Campos SP 12240540 Brazil;sem numero de porta
ALTO;1468;;Denardi Advogados Jardim Paulista Sao Paulo SP 01419001 Brazil;sem numero de porta
ALTO;1472;;Avenida Coronel Diogenes de Castro Ribeiro Jaragua GO 76330000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1474;;Rua Iguacu Coronel Vivida PR 85550000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1477;;Rua Nove Cezarina GO 76195000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1482;;Parque Rua Pastor Joao Marcondes Jandaia do Sul PR 86900000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1483;;ERS 734 Rio Grande RS 96216400 Brazil;"sem numero de porta; logradouro sem nome"
ALTO;1485;;Rodovia Raposo Tavares Aracoiaba da Serra SP 18190000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1486;;SUBWAY Erw S Bloco M Asa Sul Brasilia DF Brazil;sem numero de porta
ALTO;1488;;Barretos Park Hotel Los Angeles Barretos SP 14786115 Brazil;sem numero de porta
ALTO;1493;;Rua Tiradentes Sao Jorge do Ivai PR 87190000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1496;;Avenida General Andre Neves Paranavai PR Brazil;sem numero de porta
ALTO;1497;;Rua Noventa Alexania GO 72930000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1503;;Rua Estevam Domingos Pederassi Porto Real RJ 27570000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1506;;PR 498 Japura PR 87225000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1507;;Santa Cruz Country Club Country Santa Cruz do Sul RS 96820790 Brazil;sem numero de porta
ALTO;1510;;Via Expressa de Contagem Jardim das Alterosas Primeira Secao Betim MG Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;1515;;Rodovia Amador Bueno da Veiga Socorro Pindamonhangaba SP 12424590 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;1516;;Pousada Brilho do Sol Serra Negra SP 13930000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1517;;Estrada Bougainville 442 Rio de Janeiro RJ 22753210 Brazil;endereco de rodovia (57-67% falharam)
ALTO;1518;;Avenida Heraclito Fontoura Sobral Pinto Ribeirao Preto SP 14022020 Brazil;sem numero de porta
ALTO;1523;;Rodovia ARA 227 Ararangua SC 88900000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1525;;Quiosque 5 Aruja SP 07400000 Brazil;"logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1528;;Estrada das Arcas Proximo ao 2525 Petropolis RJ 25745430 Brazil;endereco de rodovia (57-67% falharam)
ALTO;1532;;Rua Durval de Oliveira Sao Carlos SP 13571783 Brazil;sem numero de porta
ALTO;1533;;Estrada da Ilha 4830 Joinville SC 89239250 Brazil;endereco de rodovia (57-67% falharam)
ALTO;1535;;Estrada Marechal Marciano Avila 24 Porto Alegre RS 91787340 Brazil;endereco de rodovia (57-67% falharam)
ALTO;1537;;Rua Joaquim C de Rezende Guaxupe MG 37800000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1540;;Rua Francisco C Sobrinho Vianopolis GO 75265000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1542;;Estrada S S das Aguas Claras Sao Sebastiao das Aguas Claras Nova Lima MG 34000000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1543;;LMG 882 202 Silvianopolis MG 37560000 Brazil;"logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1546;;Pastelaria Machado Praca Antonio Ferreira Leme Sao Miguel Arcanjo SP 18230000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1548;;Rodovia dos Inconfidentes Novo Itabirito Itabirito MG 35450000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1551;;Rua Amazonas Braz I Avare SP 18701180 Brazil;sem numero de porta
ALTO;1553;;Rodovia Marechal Rondon Lins SP Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;1561;;Casa da Juh e do Andrew Centro Sao Jose dos Pinhais PR 83005160 Brazil;sem numero de porta
ALTO;1567;;Estrada Rural Cafelandia PR 85415000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1571;;Rua Joao Antonio de Sousa Joao Pinheiro MG 38770000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1576;;Estrada da Gavea 800 Rio de Janeiro RJ 22610002 Brazil;endereco de rodovia (57-67% falharam)
ALTO;1578;;GO 330 Campo Limpo de Goias GO 75160000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1580;;Rua Oitenta e Oito 7 12 Baliza Itaipu Goiania GO 74355466 Brazil;sem numero de porta
ALTO;1581;;Avenida Manoel Cabral Jundiai SP 13211224 Brazil;sem numero de porta
ALTO;1590;;Rua Joao Batista Ferreira Leopoldina MG 36700482 Brazil;sem numero de porta
ALTO;1592;;Rua Salvira Marques Carlopolis PR 86420000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1593;;BR 153 Jardim das Acacias Aparecida de Goiania GO 74987300 Brazil;sem numero de porta
ALTO;1594;;Rodovia Santos Dumont Itaobim MG 39625000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1595;;Estrada Iva 351 Itupeva SP 13295000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1598;;Avenida Munhoz da Rocha Cabral Curitiba PR 80035000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1601;;Rua Aureliano Coutinho Petropolis RJ 25625000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1602;;Acesso ao Cajuba Country Clube Vigilato Pereira Uberlandia MG 38408616 Brazil;sem numero de porta
ALTO;1610;;Rua Vicente Machado Sertaneja PR 86340000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1616;;Vila Ipiranga Porto Alegre RS 91340001 Brazil;sem numero de porta
ALTO;1617;;LE LIS BLANC Sanvitto Caxias do Sul RS 95112360 Brazil;sem numero de porta
ALTO;1620;;Avenida Marginal Pinheiros Morumbi Sao Paulo SP 05676030 Brazil;sem numero de porta
ALTO;1627;;Rua Barao de Sao Francisco Andarai Rio de Janeiro RJ 20560032 Brazil;sem numero de porta
ALTO;1630;;Parque Faber Castell I Sao Carlos SP Brazil;sem numero de porta
ALTO;1632;;Avenida Pres Juscelino Kubitschek Oliveira Sao Jose do Rio Preto SP 15091450 Brazil;sem numero de porta
ALTO;1634;;Avenida Joao Naves de Avila Tibery Uberlandia MG 38405142 Brazil;sem numero de porta
ALTO;1654;;Rua Augusta Jardim Paulista Sao Paulo SP 01412000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1657;;Rua Joaquim Antunes Pinheiros Sao Paulo SP 05415001 Brazil;sem numero de porta
ALTO;1669;;Rua Joaquim Antunes Pinheiros Sao Paulo SP 05415001 Brazil;sem numero de porta
ALTO;1678;;Avenida Sao Luis Republica Sao Paulo SP 01046000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1679;;Rua Oscar Freire Jardim Paulista Sao Paulo SP 01426003 Brazil;sem numero de porta
ALTO;1683;;Rua Luis Coelho Consolacao Sao Paulo SP 01309000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1708;;Avenida Brigadeiro Faria Lima Pinheiros Sao Paulo SP 05426100 Brazil;sem numero de porta
ALTO;1715;;Rua General Severiano Botafogo Rio de Janeiro RJ 22290040 Brazil;sem numero de porta
ALTO;1717;;Rua Figueiredo de Magalhaes Copacabana Rio de Janeiro RJ 22031011 Brazil;sem numero de porta
ALTO;1746;;Spp Asa Norte Brasilia DF 70150000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1763;;Estrada da Barra da Tijuca 1636 Rio de Janeiro RJ 22641010 Brazil;endereco de rodovia (57-67% falharam)
ALTO;1770;;Avenida Afonso Pena Savassi Belo Horizonte MG 30130012 Brazil;sem numero de porta
ALTO;1773;;SQS 315 Bloco B Asa Sul Brasilia DF 70384020 Brazil;sem numero de porta
ALTO;1780;;Shell Bairro da Ponte Itatiba SP Brazil;sem numero de porta
ALTO;1781;;Rodovia Raposo Tavares Mairinque SP 18120000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1783;;Rodovia Dom Pedro I Mato Dentro Atibaia SP Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;1784;;Avenida Lucio Costa Barra da Tijuca Rio de Janeiro RJ 22620172 Brazil;sem numero de porta
ALTO;1789;;Rua da Ferradura Ferradura Armacao dos Buzios RJ 28950000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1792;;Ciclovia da Niemeyer Leblon Rio de Janeiro RJ Brazil;sem numero de porta
ALTO;1793;;Rua Cais Pharoux Centro Rio de Janeiro RJ 20010070 Brazil;sem numero de porta
ALTO;1794;;Rodovia Jornalista Manoel de Menezes 773 Florianopolis SC 88061700 Brazil;endereco de rodovia (57-67% falharam)
ALTO;1797;;Edificio Rivergardens Batel Curitiba PR 80420090 Brazil;sem numero de porta
ALTO;1798;;Setor de Mansoes do Lago Lago Norte DF 71540121 Brazil;sem numero de porta
ALTO;1800;;Estrada do Vinho Sao Roque SP 18145002 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;1802;;Estrada General Eurico Gaspar Dutra Jurujuba Niteroi RJ 24370375 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;1805;;Estrada da Canoa Sao Conrado Rio de Janeiro RJ 22610210 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;1808;;Monumento a Tiradentes BR 356 Centro Ouro Preto MG 35400000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1809;;Rua Principal Santa Maria Madalena RJ 28770000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1811;;Via N1 Oeste Asa Norte Brasilia DF 70705130 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;1812;;Largo da Pedreira Chacara Fatima Paraty RJ 23970000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1813;;BR 381 Sao Goncalo do Rio Abaixo MG 35935000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1828;;Rua Augusta Republica Sao Paulo SP 01034000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1829;;Rua Augusta Republica Sao Paulo SP 01034000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1831;;Rua Augusta Republica Sao Paulo SP 01034000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1838;;Rua Coronel Xavier de Toledo Republica Sao Paulo SP 01048000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1846;;Avenida Marginal Pinheiros Morumbi Sao Paulo SP 05676030 Brazil;sem numero de porta
ALTO;1851;;Rua Medeiros de Albuquerque Pinheiros Sao Paulo SP 05436060 Brazil;sem numero de porta
ALTO;1871;;Avenida Deputado Jamel Cecilio Jardim Goias Goiania GO 74810100 Brazil;sem numero de porta
ALTO;1875;;Avenida Marginal Pinheiros Morumbi Sao Paulo SP 05502001 Brazil;sem numero de porta
ALTO;1876;;Avenida Brigadeiro Faria Lima Pinheiros Sao Paulo SP 01456060 Brazil;sem numero de porta
ALTO;1877;;Avenida Brigadeiro Faria Lima Pinheiros Sao Paulo SP 05426100 Brazil;sem numero de porta
ALTO;1881;;Avenida Perimetral Norte Jardim Balneario Meia Ponte Goiania GO 74573260 Brazil;sem numero de porta
ALTO;1882;;New Time Santo Amaro Sao Paulo SP 04710190 Brazil;sem numero de porta
ALTO;1887;;Avenida Independencia Sao Mateus Juiz de Fora MG 36025320 Brazil;sem numero de porta
ALTO;1888;;Stein Associados Centro Joinville SC 89201420 Brazil;sem numero de porta
ALTO;1891;;Avenida Pompeia Barra Funda Sao Paulo SP 05022000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1895;;JOHN JOHN Mooca Sao Paulo SP 03109000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1896;;Rua Tenente Antonio Joao Zona Industrial Norte Joinville SC 89219720 Brazil;sem numero de porta
ALTO;1897;;Rodovia Presidente Castelo Branco Sao Roque SP 18132851 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;1898;;Rua North Shopping Barretos Pereira Barretos SP 14784190 Brazil;sem numero de porta
ALTO;1900;;Rua Henrique Savi Jardim Infante Dom Henrique Bauru SP 17012205 Brazil;sem numero de porta
ALTO;1903;;Rua Frei Rolim Cursino Sao Paulo SP 04151100 Brazil;sem numero de porta
ALTO;1905;;Rodovia Governador Mario Covas Porto Belo SC 85874000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1909;;Rua Fonseca Bangu Rio de Janeiro RJ 21820005 Brazil;sem numero de porta
ALTO;1910;;Avenida Dom Helder Camara Cachambi Rio de Janeiro RJ 20771004 Brazil;sem numero de porta
ALTO;1912;;Avenida Regente Feijo Vila Formosa Sao Paulo SP 03342000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1913;;Rua Professor Antonio Maria Teixeira Leblon Rio de Janeiro RJ 22430050 Brazil;sem numero de porta
ALTO;1917;;Rodovia Marechal Rondon Vila Cardia Bauru SP 17030005 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;1918;;Rodovia do Cafe Governador Ney Braga Campo Largo PR Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;1919;;Alameda 1 Ribeirao Preto SP Brazil;logradouro sem nome
ALTO;1921;;BRT Transoeste Vargem Grande Rio de Janeiro RJ 22640100 Brazil;sem numero de porta
ALTO;1923;;Praca Oswaldo Cruz Centro Curitiba PR 80250230 Brazil;sem numero de porta
ALTO;1924;;Rua Roma Jardim Excelsior Cabo Frio RJ Brazil;sem numero de porta
ALTO;1925;;Avenida Alberto Benassi Jardim dos Manacas Araraquara SP 14804300 Brazil;sem numero de porta
ALTO;1926;;Avenida Transguarulhense Picanco Guarulhos SP 07082055 Brazil;sem numero de porta
ALTO;1927;;Estrada do Engenho d Agua Anil Rio de Janeiro RJ 22765240 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;1930;;Avenida Gov Andre Franco Montoro Taboao da Serra SP 06757000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1933;;Shell ERL S Zona Civico Administrativa Brasilia DF Brazil;sem numero de porta
ALTO;1934;;Rua Domingos Agostim Tatuape Sao Paulo SP 03306010 Brazil;sem numero de porta
ALTO;1935;;SGAS 905 BLOCO A Asa Sul Brasilia DF 70390050 Brazil;sem numero de porta
ALTO;1938;;Rua Engenheiro Camilo Olivetti Itapegica Guarulhos SP 07042040 Brazil;sem numero de porta
ALTO;1939;;Avenida Farroupilha Marechal Rondon Canoas RS Brazil;sem numero de porta
ALTO;1942;;Emporio Body Store Tambore Barueri SP 06455000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1943;;Rua Carlos Gomes Centro Limeira SP 13480013 Brazil;sem numero de porta
ALTO;1944;;Avenida General David Sarnoff Cidade Industrial Contagem MG 32210110 Brazil;sem numero de porta
ALTO;1945;;Avenida Charles Schnneider Barranco Taubate SP 12040001 Brazil;sem numero de porta
ALTO;1948;;Avenida das Cataratas Vila Yolanda Foz do Iguacu PR 85853000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1949;;Emporio dos Controles Pirituba Sao Paulo SP 05145000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1951;;Estrada de Sao Bento 3304 Itaquaquecetuba SP 08598100 Brazil;endereco de rodovia (57-67% falharam)
ALTO;1952;;Avenida Maria Campos Industrial Autonomistas Osasco SP Brazil;sem numero de porta
ALTO;1956;;Avenida Fernando Machado Lider Chapeco SC Brazil;sem numero de porta
ALTO;1957;;Avenida Olegario Maciel Santo Agostinho Belo Horizonte MG 30140085 Brazil;sem numero de porta
ALTO;1959;;Rua Pacifico Mascarenhas Santa Efigenia Belo Horizonte MG 30260010 Brazil;sem numero de porta
ALTO;1961;;Rua Paulo de Faria Tucuruvi Sao Paulo SP 02267000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1962;;Avenida Praia de Belas Praia de Belas Porto Alegre RS 90110000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1963;;Fascar Subsetor Sul 5 Ribeirao Preto SP Brazil;sem numero de porta
ALTO;1965;;Rua Lauro Muller Botafogo Rio de Janeiro RJ 22290160 Brazil;sem numero de porta
ALTO;1967;;Avenida Joao Naves de Avila Tibery Uberlandia MG 38405140 Brazil;sem numero de porta
ALTO;1969;;Vila Ipiranga Porto Alegre RS 91340001 Brazil;sem numero de porta
ALTO;1970;;Avenida Rotary Ferrazopolis Sao Bernardo do Campo SP 09721000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1971;;MG 424 Confins MG 33500000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1972;;Rua Maria Soares Sendas Centro Sao Joao de Meriti RJ 25581350 Brazil;sem numero de porta
ALTO;1973;;Rua Domingos de Morais Vila Mariana Sao Paulo SP 04036100 Brazil;sem numero de porta
ALTO;1974;;EPIA Setores Complementares Asa Sul Brasilia DF Brazil;sem numero de porta
ALTO;1975;;Rua Professor Alfredo Gomes Botafogo Rio de Janeiro RJ 22251080 Brazil;sem numero de porta
ALTO;1977;;Rua Sebastiao Fabiano Dias Belvedere Belo Horizonte MG 30320690 Brazil;sem numero de porta
ALTO;1979;;MG 424 Confins MG 33500000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1983;;Avenida Severino Ballesteros Rodrigues Cabral Contagem MG 32146003 Brazil;sem numero de porta
ALTO;1987;;Rua Orlando Odilio Koerich Distrito Industrial Sao Jose SC 86905000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1988;;Avenida Jorge Elias de Lucca Nossa Senhora da Salete Criciuma SC 88813390 Brazil;sem numero de porta
ALTO;1989;;Via de Fato Rua Guaiao Aparecida Santos SP 11035260 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;1990;;Avenida Presidente Kennedy Portao Curitiba PR 80610010 Brazil;sem numero de porta
ALTO;1991;;Siberian Sanvitto Caxias do Sul RS 95112360 Brazil;sem numero de porta
ALTO;1993;;Avenida Santa Barbara Vila Mollon IV Santa Barbara d Oeste SP 13456625 Brazil;sem numero de porta
ALTO;1994;;Estrada do Campo Limpo 414 Sao Paulo SP 05777000 Brazil;"endereco de rodovia (57-67% falharam); CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1997;;Parque dos Rodoviarios Campos dos Goytacazes RJ Brazil;sem numero de porta
ALTO;1999;;Grafica 2ml Uberlandia Shopping Gavea Uberlandia MG 38411106 Brazil;sem numero de porta
ALTO;2000;;Rua Pedro Lessa Santa Monica Florianopolis SC 88035020 Brazil;sem numero de porta
ALTO;2002;;Rodovia Akzo Nobei Itupeva SP 13295000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2003;;Rodovia Helio Smidt Varzea do Palacio Guarulhos SP 07190100 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;2004;;Avenida Deputado Jamel Cecilio Jardim Goias Goiania GO 74810100 Brazil;sem numero de porta
ALTO;2006;;Avenida Ayrton Senna da Silva Sitio do Campo Praia Grande SP 11726000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2008;;Passeio dos Flamboyants Parque Faber Castell I Sao Carlos SP 13561352 Brazil;sem numero de porta
ALTO;2010;;Rua Coronel Xavier de Toledo Republica Sao Paulo SP 01048000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2011;;Rodovia dos Metalurgicos Sideropolis Volta Redonda RJ Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;2012;;BR 470 Fortaleza Blumenau SC Brazil;sem numero de porta
ALTO;2016;;Avenida Del Rey Caicaras Belo Horizonte MG 30775240 Brazil;sem numero de porta
ALTO;2017;;Rua Olimpiadas Itaim Bibi Sao Paulo SP 04547004 Brazil;sem numero de porta
ALTO;2018;;Banco 24 Horas Vila Cloris Belo Horizonte MG 31610070 Brazil;sem numero de porta
ALTO;2023;;Avenida Moaci Moema Sao Paulo SP 04083000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2030;;Avenida Brigadeiro Faria Lima Pinheiros Sao Paulo SP 01456060 Brazil;sem numero de porta
ALTO;2032;;Avenida Brigadeiro Faria Lima Pinheiros Sao Paulo SP 01456060 Brazil;sem numero de porta
ALTO;2035;;Avenida Brigadeiro Faria Lima Pinheiros Sao Paulo SP 01456060 Brazil;sem numero de porta
ALTO;2044;;Avenida Moaci Moema Sao Paulo SP 04083000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2045;;Estrada Nova Lima 3049 Belo Horizonte MG 30320760 Brazil;endereco de rodovia (57-67% falharam)
ALTO;2046;;Rua Engenheiro Camilo Olivetti Itapegica Guarulhos SP 07042040 Brazil;sem numero de porta
ALTO;2047;;Rua Prof Pedro V Parigot de Souza Mossungue Curitiba PR 81200100 Brazil;sem numero de porta
ALTO;2049;;Avenida Ferreira Viana Areal Pelotas RS 96085000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2050;;Avenida Deputado Jacob Salvador Sveibel Butanta Sao Paulo SP 05512390 Brazil;sem numero de porta
ALTO;2052;;Puket Aguas Claras DF 71931720 Brazil;"sem numero de porta; logradouro sem nome"
ALTO;2053;;Avenida Aldino Pinotti Centro Sao Bernardo do Campo SP 09750730 Brazil;sem numero de porta
ALTO;2056;;Praca Oswaldo Cruz Centro Curitiba PR 80250230 Brazil;sem numero de porta
