severidade;linha;nome;endereco_dsp;risco
ALTO;543;;Avenida Niemeyer Vidigal Rio de Janeiro RJ 22450221 Brazil;sem numero de porta
ALTO;544;;Avenida do Pepe Barra da Tijuca Rio de Janeiro RJ 22620170 Brazil;sem numero de porta
ALTO;545;;Praca do O Rio de Janeiro RJ 22620280 Brazil;sem numero de porta
ALTO;548;;Avenida Lucio Costa Barra da Tijuca Rio de Janeiro RJ 22620172 Brazil;sem numero de porta
ALTO;551;;Avenida Lucio Costa Barra da Tijuca Rio de Janeiro RJ 22630010 Brazil;sem numero de porta
ALTO;552;;Avenida Lucio Costa Barra da Tijuca Rio de Janeiro RJ 22630011 Brazil;sem numero de porta
ALTO;553;;Avenida Lucio Costa Rio de Janeiro RJ 22795008 Brazil;sem numero de porta
ALTO;554;;Posto 11 Avenida Lucio Costa Recreio dos Bandeirantes Rio de Janeiro RJ 22795006 Brazil;sem numero de porta
ALTO;555;;Avenida Lucio Costa Recreio dos Bandeirantes Rio de Janeiro RJ 22795006 Brazil;sem numero de porta
ALTO;556;;Avenida General San Martin Leblon Rio de Janeiro RJ 22441015 Brazil;sem numero de porta
ALTO;557;;Avenida Borges de Medeiros Lagoa Rio de Janeiro RJ 22470001 Brazil;sem numero de porta
ALTO;559;;Avenida Rodrigo Otavio Gavea Rio de Janeiro RJ 22450060 Brazil;sem numero de porta
ALTO;561;;Praca Cardeal Arcoverde Rio de Janeiro RJ 22030001 Brazil;sem numero de porta
ALTO;563;;Avenida Escritor Joao Cabral de Melo Neto Barra da Tijuca Rio de Janeiro RJ 22775057 Brazil;sem numero de porta
ALTO;564;;Avenida Luis Carlos Prestes Barra da Tijuca Rio de Janeiro RJ 22775055 Brazil;sem numero de porta
ALTO;565;;Avenida Ruy Frazao Soares Barra da Tijuca Rio de Janeiro RJ 22793074 Brazil;sem numero de porta
ALTO;567;;Rua Hercilio Goncalves Barra da Tijuca Rio de Janeiro RJ 22630230 Brazil;sem numero de porta
ALTO;568;;Praca Professor Jose Bernardino Barra da Tijuca Rio de Janeiro RJ 22621120 Brazil;sem numero de porta
ALTO;569;;Estrada da Barra da Tijuca Barra da Tijuca Rio de Janeiro RJ 22611201 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;570;;Avenida Augusto Severo Gloria Rio de Janeiro RJ 20021040 Brazil;sem numero de porta
ALTO;571;;Praca Varnhagen Praca Varnhagem Tijuca Rio de Janeiro RJ 20540088 Brazil;sem numero de porta
ALTO;574;;Rua Sao Clemente Botafogo Rio de Janeiro RJ 22260001 Brazil;sem numero de porta
ALTO;575;;Avenida Ayrton Senna Barra da Tijuca Rio de Janeiro RJ 22775003 Brazil;sem numero de porta
