name,storechain,place_id,formatted_address,city,admin_area,uf,country,cep,lat,lng,categories,types,rating,source,metadata,Nº,Praça,Formato,Veículo,Endereço,Latitude,Longitude
,,,"Rua da Passagem, Botafogo, Rio de Janeiro - RJ, 22290-030, Brasil",Rio de Janeiro,,RJ,,22290-030,-22.95227,-43.18236,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA GENERAL POLIDORO, E/F Nº 15, ESQUINA COM A RUA DA PASSAGEM",-22.952309,-43.182354
,,,"Rua Pinheiro Guimarães, 145, Botafogo, Rio de Janeiro - RJ, 22281-080, Brasil",Rio de Janeiro,,RJ,,22281-080,-22.95889,-43.19635,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA PINHEIRO GUIMARãES, E/F Nº 145, FRENTE CONDOMíNIO DO EDIFíCIO PINHEIRO",-22.95892,-43.19646
,,,"Praça Almirante Júlio de Noronha, 40, Leme, Rio de Janeiro - RJ, 22010-020, Brasil",Rio de Janeiro,,RJ,,22010-020,-22.96186,-43.16541,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"PRAçA ALMIRANTE JúLIO DE NORONHA, LATERAL DO Nº 270, DA AVENIDA ATLâNTICA",-22.961925,-43.165373
,,,"Piscina, Rua Anchieta, Leme, Rio de Janeiro - RJ, 22010-000, Brasil",Rio de Janeiro,,RJ,,22010-000,-22.96316,-43.16982,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA ANCHIETA, E/F Nº 5, ESQUINA COM A AVENIDA ATLÂNTICA",-22.96332,-43.16988
,,,"Rua Real Grandeza, 345, Botafogo, Rio de Janeiro - RJ, 22281-034, Brasil",Rio de Janeiro,,RJ,,22281-034,-22.95121,-43.19381,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA REAL GRANDEZA, NA LATERAL DO Nº 347 DA RUA SãO CLEMENTE",-22.95127,-43.19407
,,,"Rua General Severiano, Botafogo, Rio de Janeiro - RJ, 22290-040, Brasil",Rio de Janeiro,,RJ,,22290-040,-22.95274,-43.17634,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA GENERAL SEVERIANO, OPOSTO AO Nº 62",-22.952732,-43.176351
,,,"Rua Figueiredo de Magalhães, 771, Copacabana, Rio de Janeiro - RJ, 22031-011, Brasil",Rio de Janeiro,,RJ,,22031-011,-22.9662,-43.18956,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA FIGUEIREDO MAGALHÃES, EM FRENTE AO Nº 780, ESQUINA COM RUA MIN. ALFREDO VALADÃO",-22.96606,-43.18942
,,,"Rua Gomes Carneiro, 24, Ipanema, Rio de Janeiro - RJ, 22071-110, Brasil",Rio de Janeiro,,RJ,,22071-110,-22.98649,-43.19721,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA GOMES CARNEIRO, NA LATERAL DO Nº 136 DA AV. VIEIRA SOUTO",-22.98638,-43.19733
,,,"Rua Jerônimo Monteiro, 60, Leblon, Rio de Janeiro - RJ, 22431-070, Brasil",Rio de Janeiro,,RJ,,22431-070,-22.98773,-43.22781,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"PRAÇA ATAHUALPA, OPOSTO AO Nº 60",-22.987731,-43.227976
,,,"Rua Francisco Otaviano, 23, Ipanema, Rio de Janeiro - RJ, 22081-000, Brasil",Rio de Janeiro,,RJ,,22081-000,-22.98683,-43.18936,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA FRANCISCO OTAVIANO, E/F AO Nº 20, PRÓXIMO AO POSTO 6",-22.98678,-43.18938
,,,"Avenida Bartolomeu Mitre, 68, Leblon, Rio de Janeiro - RJ, 22431-001, Brasil",Rio de Janeiro,,RJ,,22431-001,-22.98629,-43.22244,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA BARTOLOMEU MITRE, E/F Nº 33",-22.98635,-43.22264
,,,"Praça Eugênio Jardim, 26, Copacabana, Rio de Janeiro - RJ, 22061-040, Brasil",Rio de Janeiro,,RJ,,22061-040,-22.97635,-43.1943,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"PRAÇA EUGÊNIO JARDIM, OPOSTO AO Nº 26",-22.976478,-43.194316
,,,"Praça Eugênio Jardim, 26, Copacabana, Rio de Janeiro - RJ, 22061-040, Brasil",Rio de Janeiro,,RJ,,22061-040,-22.97635,-43.1943,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"PRAÇA EUGÊNIO JARDIM, OPOSTO AO Nº 26",-22.976478,-43.194316
,,,"Ponto Final: Metrô General Osório Rua Visconde de Pirajá, Rua Visconde de Pirajá, Ipanema, Rio de Janeiro - RJ, 22410-000, Brasil",Rio de Janeiro,,RJ,,22410-000,-22.98475,-43.19746,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA VISCONDE DE PIRAJÁ, OPOSTO AO Nº 66, NA PRAÇA GENERAL OSÓRIO, PRÓXIMO A SAÍDA A DO METRÔ",-22.984744,-43.19743
,,,"Avenida Francisco Bhering, Ipanema, Rio de Janeiro - RJ, 22080-050, Brasil",Rio de Janeiro,,RJ,,22080-050,-22.98873,-43.19199,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA FRANCISCO BHERING, APÓS O Nº 185, PRÓXIMO AO PARQUE GAROTA DE IPANEMA",-22.988666,-43.191958
,,,"Rua Jardim Botânico, Jardim Botânico, Rio de Janeiro - RJ, 23030-480, Brasil",Rio de Janeiro,,RJ,,23030-480,-22.96114,-43.21174,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA JARDIM BOTÂNICO, OPOSTO AO Nº 391, PRÓXIMO AO CLUBE MILITAR",-22.961181,-43.211745
,,,"Rua Álvaro Chaves, 6, Laranjeiras, Rio de Janeiro - RJ, 22231-220, Brasil",Rio de Janeiro,,RJ,,22231-220,-22.93576,-43.18413,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA ÁLVARO CHAVES, OPOSTO AO Nº 6",-22.935936,-43.184331
,,,"Rua São Salvador, 59, Laranjeiras, Rio de Janeiro - RJ, 22231-130, Brasil",Rio de Janeiro,,RJ,,22231-130,-22.93409,-43.17971,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA SãO SALVADOR, E/F Nº 59",-22.93389,-43.179815
,,,"Rua Joana Angélica, 60, Ipanema, Rio de Janeiro - RJ, 22420-030, Brasil",Rio de Janeiro,,RJ,,22420-030,-22.98503,-43.20486,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA JOANA ANGÉLICA, E/F Nº 47",-22.985036,-43.20502
,,,"Rua Barão da Torre, 623, Ipanema, Rio de Janeiro - RJ, 22411-002, Brasil",Rio de Janeiro,,RJ,,22411-002,-22.9829,-43.21208,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA BARÃO DA TORRE, E/F Nº 623",-22.982789,-43.212026
,,,"Rua Hilário de Gouveia, 15, Copacabana, Rio de Janeiro - RJ, 22040-020, Brasil",Rio de Janeiro,,RJ,,22040-020,-22.96969,-43.18309,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA HILÁRIO DE GOUVÊIA, NA LATERAL DO Nº 2172, DA AVENIDA ATLÂNTICA",-22.969691,-43.182944
,,,"Rua General Glicério, 175, Laranjeiras, Rio de Janeiro - RJ, 22245-120, Brasil",Rio de Janeiro,,RJ,,22245-120,-22.94012,-43.19148,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA GENERAL GLICÉRIO, E/F Nº 156",-22.94006,-43.19163
,,,"Avenida Rui Barbosa, 624, Flamengo, Rio de Janeiro - RJ, 22250-020, Brasil",Rio de Janeiro,,RJ,,22250-020,-22.94176,-43.17335,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AV. RUI BARBOSA, E/F Nº 582/598",-22.94169,-43.17333
,,,"Rua Júlio de Castilhos, 102, Copacabana, Rio de Janeiro - RJ, 22081-025, Brasil",Rio de Janeiro,,RJ,,22081-025,-22.98458,-43.19343,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA BULHõES DE CARVALHO, FRENTE 547",-22.984656,-43.193443
,,,"Rua Ministro Viveiros de Castro, 67, Copacabana, Rio de Janeiro - RJ, 22021-010, Brasil",Rio de Janeiro,,RJ,,22021-010,-22.96402,-43.17634,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA MINISTRO VIVEIROS DE CASTRO, FRENTE ZINGA",-22.963861,-43.176386
,,,"Rua Figueiredo de Magalhães, 28D, Copacabana, Rio de Janeiro - RJ, 22031-012, Brasil",Rio de Janeiro,,RJ,,22031-012,-22.9714,-43.18498,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA FIGUEIREDO DE MAGALHãES, EM FRENTE AO Nº 28",-22.971472,-43.184878
,,,"Avenida Borges de Medeiros, 1426, Lagoa, Rio de Janeiro - RJ, 22470-003, Brasil",Rio de Janeiro,,RJ,,22470-003,-22.97562,-43.21841,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"PARQUE DAS FIGUEIRAS, NA AV. BORGES DE MEDEIROS, 1426, AV. BORGES DE MEDEIROS, 1426",-22.975964,-43.218483
,,,"Avenida Delfim Moreira, Leblon, Rio de Janeiro - RJ, 22441-000, Brasil",Rio de Janeiro,,RJ,,22441-000,-22.98681,-43.22023,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA DELFIM MOREIRA, NO CANTEIRO CENTRAL, EM FRENTE AO Nº 426",-22.986737,-43.220236
,,,"Avenida Delfim Moreira, Leblon, Rio de Janeiro - RJ, 22441-000, Brasil",Rio de Janeiro,,RJ,,22441-000,-22.98681,-43.22023,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA DELFIM MOREIRA, NO CANTEIRO CENTRAL, EM FRENTE AO Nº 426",-22.986737,-43.220236
,,,"Avenida Lúcio Costa, 3134, Barra da Tijuca, Rio de Janeiro - RJ, 22795-009, Brasil",Rio de Janeiro,,RJ,,22795-009,-23.01118,-43.32614,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AV. LúCIO COSTA, PRóXIMO AO NúMERO 3150, - COM MEDIDOR",-23.011164,-43.326141
,,,"Avenida Lúcio Costa, Barra da Tijuca, Rio de Janeiro - RJ, 22630-011, Brasil",Rio de Janeiro,,RJ,,22630-011,-23.01019,-43.34488,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA LúCIO COSTA, E/F N 4600",-23.010211,-43.344885
,,,"Avenida Armando Lombardi, 601, Barra da Tijuca, Rio de Janeiro - RJ, 22640-020, Brasil",Rio de Janeiro,,RJ,,22640-020,-23.00723,-43.31099,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AV. ARMANDO LOMBARDI, NA LATERAL DO Nº 597, PRóXIMO AO METRô JARDIM OCEâNICO, - COM MEDIDOR",-23.007318,-43.311036
,,,"Praia do Flamengo, Flamengo, Rio de Janeiro - RJ, 22210-030, Brasil",Rio de Janeiro,,RJ,,22210-030,-22.92725,-43.1734,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"PRAIA DO FLAMENGO, OPOSTO AO N 72",-22.927234,-43.173502
,,,"Coração Rubro-Negro, Rua Mário Ribeiro, Leblon, Rio de Janeiro - RJ, 22441-060, Brasil",Rio de Janeiro,,RJ,,22441-060,-22.97788,-43.22235,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA MINISTRO RAUL MACHADO,, OPOSTO AO Nº 410,, RUA MáRIO RIBEIRO",-22.97788,-43.22232
,,,"Quintal do Zeca Pagodinho, Avenida do Pepê, Barra da Tijuca, Rio de Janeiro - RJ, 22620-170, Brasil",Rio de Janeiro,,RJ,,22620-170,-23.01422,-43.29775,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AV. DO PEPê, OPOSTO AO NúMERO 56, PRóXIMO AO PIER BARRA DA TIJUCA, - COM MEDIDOR",-23.014412,-43.297859
,,,"Coração Rubro-Negro, Rua Mário Ribeiro, Leblon, Rio de Janeiro - RJ, 22441-060, Brasil",Rio de Janeiro,,RJ,,22441-060,-22.97788,-43.22235,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA MINISTRO RAUL MACHADO,, OPOSTO AO Nº 410,, RUA MáRIO RIBEIRO",-22.97788,-43.22232
,,,"Avenida Niemeyer, Vidigal, Rio de Janeiro - RJ, 22450-220, Brasil",Rio de Janeiro,,RJ,,22450-220,-22.99068,-43.22929,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AV. NIEMEYER, PRóXIMO AO N 101, NO MIRANTE JUNTO DA CICLOVIA",-22.990786,-43.229241
,,,"Rua Djalma Ulrich, 23, Copacabana, Rio de Janeiro - RJ, 22071-020, Brasil",Rio de Janeiro,,RJ,,22071-020,-22.97913,-43.18983,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA DJALMA ULRICH, E/F AO N 23",-22.979081,-43.189794
,,,"Clínica Bretas, Avenida Ataulfo de Paiva, 390, Leblon, Rio de Janeiro - RJ, 22440-035, Brasil",Rio de Janeiro,,RJ,,22440-035,-22.98367,-43.21965,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA ATAULFO DE PAIVA, E/F N 375",-22.983883,-43.219669
,,,"Rua General Venâncio Flores, 113, Leblon, Rio de Janeiro - RJ, 22441-090, Brasil",Rio de Janeiro,,RJ,,22441-090,-22.98618,-43.22466,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA GENERAL VENâNCIO FLORES, EM FRENTE AO NúMERO 130, ESQUINA C/ AV. GEN. SAN MARTIN.",-22.986165,-43.224611
,,,"Clube Riviera, Avenida Lúcio Costa, Barra da Tijuca, Rio de Janeiro - RJ, 22630-011, Brasil",Rio de Janeiro,,RJ,,22630-011,-23.01046,-43.33511,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA LúCIO COSTA, E/F Nº 3700",-23.01044,-43.33522
,,,"Praça São Perpétuo, Barra da Tijuca, Rio de Janeiro - RJ, 22620-280, Brasil",Rio de Janeiro,,RJ,,22620-280,-23.013,-43.31719,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"PRAçA SãO PERPETUO, OPOSTO AO Nº 10, DA RUA PROF. COUTINHO FRóIS, ESQUINA COM AV. LúCIO COSTA",-23.01299,-43.31721
,,,"Praça São Perpétuo, Barra da Tijuca, Rio de Janeiro - RJ, 22620-280, Brasil",Rio de Janeiro,,RJ,,22620-280,-23.013,-43.31719,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"PRAçA SãO PERPETUO, OPOSTO AO Nº 10, DA RUA PROF. COUTINHO FRóIS, ESQUINA COM AV. LúCIO COSTA",-23.01299,-43.31721
,,,"Avenida Lúcio Costa, 2900, Barra da Tijuca, Rio de Janeiro - RJ, 22620-172, Brasil",Rio de Janeiro,,RJ,,22620-172,-23.01172,-43.32249,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA LúCIO COSTA E/F AO Nº 2900, ESQUINA COM A RUA MARTINHO DE MESQUITA",-23.011838,-43.322493
,,,"Rua Farme de Amoedo, 27, Ipanema, Rio de Janeiro - RJ, 22420-020, Brasil",Rio de Janeiro,,RJ,,22420-020,-22.98584,-43.20105,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA FARME DE AMOEDO, E/F AO Nº 16/18",-22.98585,-43.20105
,,,"Túnel Rio 450, Centro, Rio de Janeiro - RJ, 20081-020, Brasil",Rio de Janeiro,,RJ,,20081-020,-22.89678,-43.18156,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"PRAçA MAUá, OPOSTO AO Nº 1, DA AV. RIO BRANCO",-22.896949,-43.181609
,,,"Avenida Professor Pereira Reis, Santo Cristo, Rio de Janeiro - RJ, 20220-800, Brasil",Rio de Janeiro,,RJ,,20220-800,-22.89803,-43.20214,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA PROFESSOR PEREIRA REIS, E/F AO Nº 49",-22.898047,-43.202195
,,,"Túnel Rio 450, Centro, Rio de Janeiro - RJ, 20081-020, Brasil",Rio de Janeiro,,RJ,,20081-020,-22.89678,-43.18156,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"PRAçA MAUá, OPOSTO AO Nº 1, DA AV. RIO BRANCO",-22.896949,-43.181609
,,,"Avenida Francisco Bicalho, Santo Cristo, Rio de Janeiro - RJ, 20220-310, Brasil",Rio de Janeiro,,RJ,,20220-310,-22.89882,-43.2099,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA FRANCISCO BICALHO, OPOSTO AO Nº 1, NA ILHA",-22.89883,-43.209921
,,,"Rua Mena Barreto, 173, Botafogo, Rio de Janeiro - RJ, 22271-100, Brasil",Rio de Janeiro,,RJ,,22271-100,-22.95675,-43.19175,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA MENA BARRETO, Nº 158, PROX. HOSPITAL TRANSIçãO: QUALITY CARE",-22.95659,-43.191675
,,,"Rua Dois de Dezembro, 78, Flamengo, Rio de Janeiro - RJ, 22220-040, Brasil",Rio de Janeiro,,RJ,,22220-040,-22.92973,-43.17715,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA DOIS DE DEZEMBRO, E/F AO Nº 81",-22.92983,-43.17728
,,,"Avenida Afonso de Taunay, Barra da Tijuca, Rio de Janeiro - RJ, 22621-310, Brasil",Rio de Janeiro,,RJ,,22621-310,-23.0138,-43.31377,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA LúCIO COSTA, E/F N 1700, ESQUINA COM AV. AFONSO DE T.",-23.01376,-43.313809
,,,"Rua Adão Pereira Nunes, Barra da Tijuca, Rio de Janeiro - RJ, 22793-076, Brasil",Rio de Janeiro,,RJ,,22793-076,-23.01064,-43.36924,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AV. LúCIO COSTA, E/F N 7000, - COM MEDIDOR",-23.010672,-43.369373
,,,"BikeRio Estação Lúcio Costa 6200, Avenida Lúcio Costa, 6200, Barra da Tijuca, Rio de Janeiro - RJ, 22630-220, Brasil",Rio de Janeiro,,RJ,,22630-220,-23.01005,-43.3571,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA LúCIO COSTA, E/F N 6200, ESQUINA COM A RUA SãO RéGUL",-23.010125,-43.357093
,,,"Rua São Bento, 19, Centro, Rio de Janeiro - RJ, 20090-010, Brasil",Rio de Janeiro,,RJ,,20090-010,-22.89845,-43.17972,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA SãO BENTO, E/F Nº 18, ANTES COND. EDIFíCIO SãO BENTO OITO, FRENTE AO VISTA MAUA",-22.8984,-43.17966
,,,"Praia do Flamengo, 402, Flamengo, Rio de Janeiro - RJ, 22210-065, Brasil",Rio de Janeiro,,RJ,,22210-065,-22.93847,-43.17382,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AV. OSWALDO CRUZ, OPOSTO AO Nº400 DA PRAIA NO FLAMENGO, NA ESQUINA COM A PRAÇA CUAUHTÉMOQUE",-22.938558,-43.173727
,,,"Avenida Armando Lombardi, Barra da Tijuca, Rio de Janeiro - RJ, 22640-020, Brasil",Rio de Janeiro,,RJ,,22640-020,-23.00729,-43.30768,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA ARMANDO LOMBARDI, E/F Nº 301",-23.007283,-43.307684
,,,"Macroinvest, Barra da Tijuca, Rio de Janeiro - RJ, 22640-102, Brasil",Rio de Janeiro,,RJ,,22640-102,-22.99939,-43.35696,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA DAS AMÉRICAS, Nº 4666, EM FRENTE AO BARRA SHOPPING, -",-22.999373,-43.356907
,,,"Rua Anita Garibaldi, 60, Copacabana, Rio de Janeiro - RJ, 22041-080, Brasil",Rio de Janeiro,,RJ,,22041-080,-22.96831,-43.18858,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA SANTA CLARA, E/F AO Nº 50, CRUZAMENTO RUA DOMINGOS FERREIRA, 110, -",-22.96842,-43.188575
,,,"BikeRio Estação Parque da Catacumba, Lagoa, Rio de Janeiro - RJ, 22411-071, Brasil",Rio de Janeiro,,RJ,,22411-071,-22.97569,-43.20016,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA EPITÁCIO PESSOA, OPOSTO A PRAÇA PROF. ARNALDO, DE MORAES, JUNTO A UMA DAS DUAS QUADRAS, POLIESPORTIVAS E E/F AO CORTE DO CANTAGA",-22.975828,-43.200265
,,,"BikeRio Estação Parque da Catacumba, Lagoa, Rio de Janeiro - RJ, 22411-071, Brasil",Rio de Janeiro,,RJ,,22411-071,-22.97569,-43.20016,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA EPITÁCIO PESSOA, OPOSTO A PRAÇA PROF. ARNALDO, DE MORAES, JUNTO A UMA DAS DUAS QUADRAS, POLIESPORTIVAS E E/F AO CORTE DO CANTAGA",-22.975828,-43.200265
,,,"BikeRio Estação Praça do Lido, Rua Belfort Roxo, Copacabana, Rio de Janeiro - RJ, 22020-010, Brasil",Rio de Janeiro,,RJ,,22020-010,-22.96507,-43.17594,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA BELFORT ROXO, OPOSTO AO Nº 88, AVENIDA NOSSA SRA. DE COPACABANA, 114, -",-22.965017,-43.175775
,,,"Rua Aníbal de Mendonça, 22, Ipanema, Rio de Janeiro - RJ, 22410-050, Brasil",Rio de Janeiro,,RJ,,22410-050,-22.98548,-43.21126,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA ANIBAL DE MENDONçA, Nº 21, COMPLEXO CONDOMíNIO EDIFíCIO ANIBAL 13, -",-22.985535,-43.21129
,,,"Avenida Epitácio Pessoa, Lagoa, Rio de Janeiro - RJ, 22471-003, Brasil",Rio de Janeiro,,RJ,,22471-003,-22.97352,-43.20504,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA EPITÁCIO PESSOA, OPOSTO AO Nº 3330, AO LADO DO QUIOSQUE JOSEF'S BAR E, RESTAURANTE",-22.973523,-43.205036
,,,"Avenida Epitácio Pessoa, Lagoa, Rio de Janeiro - RJ, 22471-003, Brasil",Rio de Janeiro,,RJ,,22471-003,-22.97352,-43.20504,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA EPITÁCIO PESSOA, OPOSTO AO Nº 3330, AO LADO DO QUIOSQUE JOSEF'S BAR E, RESTAURANTE",-22.973523,-43.205036
,,,"Rua Barão de Ipanema, 8, Copacabana, Rio de Janeiro - RJ, 22050-031, Brasil",Rio de Janeiro,,RJ,,22050-031,-22.97524,-43.18798,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA BARãO DE IPANEMA, Nº 8, NA LATERAL DO Nº 3018 DA AV ATLâNTICA",-22.975341,-43.188014
,,,"Rua General Artigas, 454, Leblon, Rio de Janeiro - RJ, 22441-140, Brasil",Rio de Janeiro,,RJ,,22441-140,-22.98345,-43.22627,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA GENERAL ARTIGAS, E/F AO Nº 485, -, -",-22.98351,-43.226458
,,,"Avenida Delfim Moreira, 1114, Leblon, Rio de Janeiro - RJ, 22441-000, Brasil",Rio de Janeiro,,RJ,,22441-000,-22.98773,-43.22652,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA ARISTIDES ESPíNOLA, NA LATERAL DO Nº 1064, DA AVENIDA DELFIM MOREIRA, -",-22.987683,-43.226326
,,,"Avenida Henrique Valadares, 107, Centro, Rio de Janeiro - RJ, 20231-030, Brasil",Rio de Janeiro,,RJ,,20231-030,-22.91249,-43.18941,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AV. HENRIQUE VALADARES, OPOSTO AO Nº 114, -, -",-22.91258,-43.18958
,,,"Feira de Adoção de Animais, Rua Governador Irineu Bornhausen, Flamengo, Rio de Janeiro - RJ, Brasil",Rio de Janeiro,,RJ,,,-22.93072,-43.1775,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"LARGO DO MACHADO, OPOSTO AO Nº 311 DA RUA DO CATETE E OPOSTO, Á RUA GOVERNADOR IRINEU BORNAHUSEN",-22.93057,-43.17774
,,,"Feira de Adoção de Animais, Rua Governador Irineu Bornhausen, Flamengo, Rio de Janeiro - RJ, Brasil",Rio de Janeiro,,RJ,,,-22.93072,-43.1775,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"LARGO DO MACHADO, OPOSTO AO Nº 311 DA RUA DO CATETE E OPOSTO, Á RUA GOVERNADOR IRINEU BORNAHUSEN",-22.93057,-43.17774
,,,"Rua Professor Alfredo Gomes, 1, Botafogo, Rio de Janeiro - RJ, 22251-080, Brasil",Rio de Janeiro,,RJ,,22251-080,-22.94785,-43.18259,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"PRAIA DE BOTAFOGO, E/F AO Nº 406, ESQUINA COM RUA PROF. ALFREDO GOMES",-22.94771,-43.18266
,,,"Rua Professor Alfredo Gomes, 1, Botafogo, Rio de Janeiro - RJ, 22251-080, Brasil",Rio de Janeiro,,RJ,,22251-080,-22.94785,-43.18259,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"PRAIA DE BOTAFOGO, E/F AO Nº 406, ESQUINA COM RUA PROF. ALFREDO GOMES",-22.94771,-43.18266
,,,"Rua São Clemente, 47, Botafogo, Rio de Janeiro - RJ, 22260-001, Brasil",Rio de Janeiro,,RJ,,22260-001,-22.94965,-43.184,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA SãO CLEMENTE, AO LADO DO Nº 45",-22.94931,-43.18396
,,,"Rua São Clemente, 47, Botafogo, Rio de Janeiro - RJ, 22260-001, Brasil",Rio de Janeiro,,RJ,,22260-001,-22.94965,-43.184,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA SãO CLEMENTE, AO LADO DO Nº 45",-22.94931,-43.18396
,,,"Rua Tonelero, 211, Copacabana, Rio de Janeiro - RJ, 22030-002, Brasil",Rio de Janeiro,,RJ,,22030-002,-22.96791,-43.1873,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA TONELERO, OPOSTO AO Nº 215, NA PRAÇA DO METRÔ SIQUEIRA CAMPOS",-22.967726,-43.187348
,,,"Rua Tonelero, 211, Copacabana, Rio de Janeiro - RJ, 22030-002, Brasil",Rio de Janeiro,,RJ,,22030-002,-22.96791,-43.1873,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA TONELERO, OPOSTO AO Nº 215, NA PRAÇA DO METRÔ SIQUEIRA CAMPOS",-22.967726,-43.187348
,,,"Praia do Flamengo, Flamengo, Rio de Janeiro - RJ, 22210-030, Brasil",Rio de Janeiro,,RJ,,22210-030,-22.9296,-43.17411,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"PRAIA DO FLAMENGO, OPOSTO AO Nº 140, NO PARQUE DO FLAMENGO, NO PARQUE DO FLAMENGO, PRÓXIMO À TRAVESSIA",-22.929606,-43.174044
,,,"Praia do Flamengo, Flamengo, Rio de Janeiro - RJ, 22210-030, Brasil",Rio de Janeiro,,RJ,,22210-030,-22.9296,-43.17411,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"PRAIA DO FLAMENGO, OPOSTO AO Nº 140, NO PARQUE DO FLAMENGO, NO PARQUE DO FLAMENGO, PRÓXIMO À TRAVESSIA",-22.929606,-43.174044
