severidade;linha;nome;endereco_dsp;risco
ALTO;7;CINEMA CINEMARK;RODOVIA FERNAO DIAS 601 Betim MG Brazil;endereco de rodovia (57-67% falharam)
ALTO;8;KINOPLEX MADUREIRA;Estrada DO PORTELA 222 Rio de Janeiro RJ 21351050 Brazil;endereco de rodovia (57-67% falharam)
ALTO;12;MULTIPLEX VIC CENTER;Avenida SANTA BARBARA JARDIM SAO FRANCISCO Santa Barbara d Oeste SP 13454005 Brazil;sem numero de porta
ALTO;14;CINEMAXS - PARANA FAMÍLIA;Rodovia BR 158 N90 JARDIM ISABEL Campo Mourao PR 87309160 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;28;SOBRAL NERD | CINEMA - SÉRIES - QUADRINHOS E GAMES;Rua CORDEIRO DE ANDRADE CENTRO Sobral CE 62010400 Brazil;sem numero de porta
ALTO;29;CINEMA CINEMARK;RODOVIA BR 282 LAGES GARDEN SHOPPING LUC 120 BAIRRO GUARUJA VILA MARIZA Lages SC 88524900 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;32;CINEMA CINEMARK;RODOVIA ALKINDAR MONTEIRO JUNQUEIRA 01 Braganca Paulista SP 12918900 Brazil;endereco de rodovia (57-67% falharam)
ALTO;38;CINÉPOLIS;VILA OLIMPIA Sao Paulo SP 04543011 Brazil;sem numero de porta
ALTO;44;MOVIECOM X CINEMA PÁTEO ITAQUÁ;Avenida ITALO ADAMI 1 809 VILA ZEFERINA Itaquaquecetuba SP 08574020 Brazil;sem numero de porta
ALTO;45;CINEMA SHOPPING;PARQUE HONGARO Sumare SP 13170023 Brazil;sem numero de porta
ALTO;46;CINESYSTEM CINEMAS;Rodovia BR 316 4 500 PISO L4 Ananindeua PA 67113970 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;53;CINEMARK;Rodovia PRES DUTRA PISTA LATERAL 225 Guarulhos SP 07042040 Brazil;endereco de rodovia (57-67% falharam)
ALTO;60;CINE ARAÚJO VOLTA REDONDA;Rodovia DOS METALURGICOS 1189 Volta Redonda RJ 03178200 Brazil;endereco de rodovia (57-67% falharam)
ALTO;63;CINÉPOLIS CONTINENTE PARK;RODOVIA BR 101 AREA Sao Jose SC 88104801 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;72;CONCHA ACÚSTICA DO MUSEU;CAMPOS DO JORDAO Campos do Jordao SP 12460000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;73;CINÉPOLIS;RODOVIA BR 470 3000 Blumenau SC 89065800 Brazil;endereco de rodovia (57-67% falharam)
ALTO;82;CENTERPLEX - SHOPPING CARPINA;PE 041 BAIRRO NOVO Carpina PE 55819900 Brazil;sem numero de porta
ALTO;85;KINOPLEX VIA PARQUE;VIA PARQUE SHOPPING AV AYRTON SENNA 3000 Rio de Janeiro RJ 22775904 Brazil;endereco de rodovia (57-67% falharam)
ALTO;104;CINÉPOLIS PLAZA CARAPICUÍBA;ESTRADA ERNESTINA VIEIRA 149 Carapicuiba SP 06382260 Brazil;endereco de rodovia (57-67% falharam)
ALTO;106;ANTONIO DO CINEMA;RUA PADRE IBIAPINA PREDIO CENTRO Pocinhos PB 58150000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;112;CINEMA CINEMARK;ST SHI NORTE QUADRA CA 04 BLOCO A LOTE A PISO SUPERIOR B LAGO NORTE Brasilia DF 71503504 Brazil;sem numero de porta
ALTO;117;SHOPPING METR ITAQUERA  CINPOLIS BOX ITAQUERA;CIDADE ANTONIO ESTEVAO DE CARVALHO Sao Paulo SP Brazil;sem numero de porta
ALTO;119;CINEFLIX SHOPPING SUL VALPARAÍSO;BR 040 12 PARQUE ESPLANADA III Valparaiso de Goias GO 72876902 Brazil;sem numero de porta
ALTO;131;CINÉPOLIS PATTEO OLINDA;Rua EDUARDO DE MORAIS CASA CAIADA Olinda PE 53130150 Brazil;sem numero de porta
ALTO;136;BURITI SHOPPING RIO VERDE;BR 060 1044 JARDIM CAMPESTRE Rio Verde GO 75907580 Brazil;sem numero de porta
ALTO;138;CINEMA CINEMARK;RODOVIA BA 535 PISO L2 INDUSTRIA VIA PARAFUSO PONTO CERTO Camacari BA 42800970 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;148;CINÉPOLIS TRÊS LAGOAS;RODOVIA BR 158 163 Tres Lagoas MS Brazil;endereco de rodovia (57-67% falharam)
ALTO;154;CINESYSTEM CINEMAS;Avenida ENG FERNANDO GUILHON SANTARENZINHO Santarem PA 68035000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;164;CINÉPOLIS MOXUARA;RODOVIA BR 262 6555 Cariacica ES 29145910 Brazil;endereco de rodovia (57-67% falharam)
ALTO;167;CINESYSTEM CINEMAS;VIA BRASIL R ITAPERA 500 Rio de Janeiro RJ 21230500 Brazil;endereco de rodovia (57-67% falharam)
ALTO;172;MULTICINE CINEMAS - CAXIAS SHOPPING CENTER;Rodovia 4 362 CAXIAS SHOPPING CENTER BR 316 BELA VISTA Caxias MA 65605295 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;174;SALADEARTE CINEMAM;Avenida CONTORNO MAM SOLAR DO UNHAO Salvador BA 40060110 Brazil;sem numero de porta
ALTO;181;CINEPOLIS;RODOVIA JUSCELINO KUBITSCHEK 2 141 No UNIVERSIDADE Macapa AP 68903419 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;195;CINE LUME;AVENIDA COLARES MOREIRA ED OFFICE TOWER RENASCENCA II Sao Luis MA 65075800 Brazil;sem numero de porta
ALTO;202;CINÉPOLIS;Avenida NOVE DE JULHO JARDIM PAULISTA Sao Paulo SP 01405002 Brazil;sem numero de porta
ALTO;205;PARADIGMA CINEARTE;SC 401 8600 SANTO ANTONIO DE LISBOA Florianopolis SC 88050001 Brazil;sem numero de porta
ALTO;206;SALVADOR NORTE SHOPPING;BA 526 305 SAO CRISTOVAO Salvador BA 41510000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;218;CINÉPOLIS MANGABEIRA SHOPPING;Avenida HILTON SOUTO MAIOR MANGABEIRA Joao Pessoa PB 58055018 Brazil;sem numero de porta
ALTO;236;MUSEU DE CINEMA DE ANIMAÇAO LULA GONZAGA;Rua TOMAS DE OLIVEIRA 2 72 SANTO ANTONIO Gravata PE Brazil;sem numero de porta
ALTO;240;CINE VIVA;Rua GEN MENDES DE MORAIS 1825 1871 SR DIVINO Coxim MS 79400000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;241;CENTERPLEX;SHOPPING PATIO NORTE ESTRADA DE SAO JOSE DE RIBAMAR MA 201 RUA SARAMANTA 1000 Sao Jose de Ribamar MA 65110000 Brazil;"endereco de rodovia (57-67% falharam); CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;248;CINE + ARTE SOMBRIO;JANUARIA BR 101 SHOPPING OUTLET JAPONES Sombrio SC 88960000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;249;CINEMA CINEMARK;SP 270 270 RODOVIA RAPOSO TAVARES JARDIM BOA VISTA ZONA OESTE Sao Paulo SP 05577200 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;255;CINEMA CINEMARK;BR 356 3049 BELVEDERE Belo Horizonte MG 30320900 Brazil;sem numero de porta
ALTO;256;MOVIEMAX CAMARÁ SHOPPING;VILA DA FABRICA Camaragibe PE 54759292 Brazil;sem numero de porta
ALTO;257;CINÉPOLIS SANTA MARIA;BR 287 2885 PATRONATO Santa Maria RS 97070150 Brazil;sem numero de porta
ALTO;259;GALLERIA SHOPPING;Avenida BAILARINA SELMA PARADA JARDIM NILOPOLIS Campinas SP 13091901 Brazil;sem numero de porta
ALTO;260;KINOPLEX FASHION MALL;ESTRADA DA GAVEA 899 Rio de Janeiro RJ 22610901 Brazil;endereco de rodovia (57-67% falharam)
ALTO;273;UCI ORIENT PARALELA;Avenida LUIS VIANA FILHO 8 544 PARALELA Salvador BA 41730101 Brazil;sem numero de porta
ALTO;280;CINEMA CINEMARK;Avenida AZIZ MARON GOES CALMON Itabuna BA 45605415 Brazil;sem numero de porta
ALTO;285;SHOPPING PRAÇA NOVA SANTA MARIA;BR 287 No 2885 Santa Maria RS 97020405 Brazil;endereco de rodovia (57-67% falharam)
ALTO;288;UCI - PARK SHOPPING CAMPO GRANDE;Estrada DO MONTEIRO 1200 Rio de Janeiro RJ 23036340 Brazil;endereco de rodovia (57-67% falharam)
ALTO;296;CM CINEMAS RO XERCA;Rodovia AMARAL PEIXOTO 4961 Rio das Ostras RJ 28893076 Brazil;endereco de rodovia (57-67% falharam)
ALTO;297;CINE SHOW;SHOPPING PLAZA AV ALUIZIO DA SILVA GOMES CENTRO Macae RJ 27930560 Brazil;sem numero de porta
ALTO;298;CIRCUITO CINEMAS SHOPPING BONSUCESSO;Estrada PRES JUSCELINO K DE OLIVEIRA 5308 Guarulhos SP 07252000 Brazil;"endereco de rodovia (57-67% falharam); CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;305;VILLA MULTIMALL;Avenida SANTA BARBARA 1 205 MOLLON Santa Barbara d Oeste SP 13450010 Brazil;sem numero de porta
ALTO;316;KARAJAS SHOPPING;RODOVIA MUNICIPAL FARUK SALMEN 510 Parauapebas PA 68515000 Brazil;"endereco de rodovia (57-67% falharam); CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;330;PICOS PLAZA SHOPPING;Avenida SENADOR HELVIDIO NUNES 14012 14134 JARDIM NATAL Picos PI 14012141 Brazil;sem numero de porta
ALTO;343;SHOPPING IGARASSU;PE 035 482 CENTRO Igarassu PE 53610050 Brazil;sem numero de porta
ALTO;347;PIAUÍ SHOPPING CENTER;BAIXIO DE DR MOURA BR 316 COM A AV SEVERO EULALIO Picos PI 64600000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;349;KINOPLEX BOULEVARD;SETOR TERMINAL NORTE T83 SHCN Brasilia DF 70770100 Brazil;sem numero de porta
ALTO;361;KINOPLEX WEST SHOPPING;Estrada DO MENDANHA 401 Rio de Janeiro RJ 23087284 Brazil;endereco de rodovia (57-67% falharam)
ALTO;388;CINÉPOLIS PARQUE SHOPPING BAHIA;Rua MARIA ISABEL DOS SANTOS CENTRO Lauro de Freitas BA 42700000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;392;CINÉPOLIS GALLERIA SHOPPING;JARDIM NILOPOLIS RODOVIA DOM PEDRO I GALLERIA SHOPPING LOJA A227 Campinas SP Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;393;CINEMA CINEMARK;SP 270 23 600 LAGEADINHO Cotia SP 06709015 Brazil;sem numero de porta
ALTO;405;CINEFLIX;RODOVIA DOM PEDRO I 5 Campinas SP 13105850 Brazil;endereco de rodovia (57-67% falharam)
ALTO;408;CINE LAGUNA;SHOPPING LAGUNA R DR DANTAS BIAO JARDIM PETROLAR Alagoinhas BA 48030030 Brazil;sem numero de porta
ALTO;417;SHOPPING LYNEMAR;1896 Capao da Canoa RS 95555000 Brazil;"logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;421;FLORIANO SHOPPING;BR 343 REDE NOVA Floriano PI 64808755 Brazil;sem numero de porta
ALTO;428;CINE ARAUJO SHOPPING CAMPO LIMPO;Estrada DO CAMPO LIMPO 459 Sao Paulo SP 05777001 Brazil;endereco de rodovia (57-67% falharam)
ALTO;430;CAXIAS SHOPPING;Rodovia WASHINGTON LUIZ 2895 Duque de Caxias RJ 25085008 Brazil;endereco de rodovia (57-67% falharam)
ALTO;432;CINÉPOLIS CONTINENTE PARK;CONTINENTE SHOPPING BR 101 Sao Jose SC Brazil;sem numero de porta
ALTO;446;CINEMARK SHOPPING INTERLAR ARICANDUVA;JARDIM MARILIA Sao Paulo SP Brazil;sem numero de porta
ALTO;451;CENTERPLEX NORTH SHOPPING BARRETOS;VIA CONSELHEIRO ANTONIO PRADO PEDRO CAVALINI Barretos SP 14784200 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;454;CINEMA DO TACARUNA;SANTO AMARO Recife PE 52171011 Brazil;sem numero de porta
ALTO;461;PEDRA DA SERRA CINEMA;PO MANGABEIRA MANGABEIRA ASSENTAMENTO RIO BRANCO II Barreiras BA 47809999 Brazil;sem numero de porta
ALTO;466;ALAMEDA RODOSERV CENTER;RUA LUIS LEVORATO 1 55 ALTURA ROAD ROD MAL RONDON JARDIM MARABA Bauru SP 17048290 Brazil;sem numero de porta
ALTO;469;CINETEATRO SÃO JOSÉ PB;Rua LINO GOMES DA SILVA SAO JOSE Campina Grande PB 58400360 Brazil;sem numero de porta
ALTO;477;ORIENT CINEMAS - PONTO ALTO;Avenida SAO RAFAEL SHOPPING PONTO ALTO Salvador BA 41250090 Brazil;sem numero de porta
ALTO;479;GRUPO CINE DIADEMA;Estrada DO RUFINO 735 Diadema SP 09980550 Brazil;endereco de rodovia (57-67% falharam)
ALTO;484;INCINEMA;Avenida ANSELMO ALVES DOS SANTOS GRAND VILLE Uberlandia MG 38407827 Brazil;sem numero de porta
ALTO;486;Cinesystem Cinemas;Outlet Premium Figueira Duque de Caxias RJ 25265008 Brazil;sem numero de porta
ALTO;495;DELFIN;VIA BINARIO DO PORTO 6 RIO DE JANEIRO RJ 20220297 Brazil;endereco de rodovia (57-67% falharam)
ALTO;498;UCI;Estrada de Jacarepagua 6069 Rio de Janeiro RJ 22753033 Brazil;endereco de rodovia (57-67% falharam)
ALTO;507;FILMES PRODUTORA DE CINEMA - ATORES PARA ELENCO;AVENIDA DAS AMERICAS 15 015 RECREIO DOS BANDEIRANTES Rio de Janeiro RJ 22780081 Brazil;sem numero de porta
ALTO;508;BICUDO ESTAPARIA;Rua AUGUSTO BIRCHES TERRAO CENTRO Sarandi PR 87111160 Brazil;sem numero de porta
ALTO;509;TOP CINE HIPER SHOPPING;1415 2 FLOOR R TERESA ALTO DA SERRA Petropolis RJ 25635530 Brazil;sem numero de porta
ALTO;516;ELDORADO;ESTRADA SAMUEL AIZEMBERG 1400 Sao Bernardo do Campo SP 09851550 Brazil;endereco de rodovia (57-67% falharam)
ALTO;518;A MAIS BRABA;Rua SAO JANUARIO 132 154 FONSECA Niteroi RJ 24130386 Brazil;sem numero de porta
ALTO;525;TIGREZZA.DOC;Rua GEN LABATUT PIEDADE Salvador BA 40000000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;536;STAGE 16;JARDIM SANTA CECILIA Barueri SP 02675031 Brazil;sem numero de porta
ALTO;543;CLINICA;Avenida REPUBLICA DO LIBANO 390 528 JARDIM PAULISTA Sao Paulo SP 04502001 Brazil;sem numero de porta
ALTO;547;JADER TV XTREAM;Rua 7 DE SETEMBRO CENTRO Venancio Aires RS 95800000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;550;CINE VAGALUME - FCA/UNICAMP;LIMEIRA STATE OF SAO PAULO Limeira SP Brazil;sem numero de porta
ALTO;555;PONTE SOBRE RIO DAS VELHAS;LMG 728 TOMAS GONZAGA Curvelo MG 35790000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;557;CINECLUBE CAJUÍ;SITIO CAJUI Milagres CE 63250000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;558;CINEMA DE PAINS;CENTRO Pains MG 35582000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;563;COCOS;CARIPARE Riachao das Neves BA 47970000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;566;SANTIA MARITA DE ITABIRA;BRAZIL CITY CENTER Bauru SP 17013111 Brazil;sem numero de porta
ALTO;569;POPCINE;PORTO NOVO Alem Paraiba MG 36660000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;570;CINEFLIX THE SQUARE GRANJA VIANNA;RODOVIA RAPOSO TAVARES 22 Cotia SP 06709015 Brazil;endereco de rodovia (57-67% falharam)
ALTO;574;SONIC CINEMA;Rodovia LIX DA CUNHA 2527 Campinas SP 13053035 Brazil;endereco de rodovia (57-67% falharam)
ALTO;576;CINEMARK;BR 407 422 DISTRITO IND DO SAO FRANCISCO Juazeiro BA 48900335 Brazil;sem numero de porta
ALTO;583;CINEMARK;CENTRO Piranguinho MG 37508000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;586;LOCWELL PRODUÇÕES;RUA DO OUVIDOR 480 860 JARDIM CALIFORNIA JARDIM CALIFORNIA Barueri SP 06423090 Brazil;sem numero de porta
ALTO;587;ARCOÍRIS UNICSHOPPING;BR 386 Lajeado RS 95900000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;593;Antigo cinema de Guararapes (Cine Paratodos) - demolido;Guararapes State of Sao Paulo Guararapes SP 16700000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;594;RILIX COASTER REALIDADE AUMENTADA;ALAMEDA IGUATEMI ESPLANADA PARQUE MORUMBI Votorantim SP Brazil;sem numero de porta
ALTO;596;Sitio de Cinema;Estrada Agua Espraiada 1496 Cotia SP Brazil;endereco de rodovia (57-67% falharam)
ALTO;599;IINRMA UM;Avenida CONSELHEIRO NEBIAS PAQUETA Santos SP 11013153 Brazil;sem numero de porta
ALTO;604;CASA DA CULTURA;Avenida DR JOSE SOARES DE AZEVEDO 1024 1070 Astorga PR 86730000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;610;CINE CULTURA;Avenida SAMPAIO VIDAL BARBOSA Marilia SP 17533001 Brazil;sem numero de porta
ALTO;612;ANA B;R FICA COMIGO Varzea da Palma MG 39260000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;614;CLUBE SOCIAL LAJEDENSE;Rua ELFIDEO JOSE DE SOUZA 1 73 Lajedo do Tabocal BA 45365000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;616;IVOTI RS;ENTRE RIOS DO OESTE STATE OF PARANA Entre Rios do Oeste PR 85988000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;624;CINEMA PRODUCTION;PINHEIROS Estrela RS 95880000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;628;CINEMA CINEFLEX;Rodovia ARMANDO DE SALES OLIVEIRA Olimpia SP 15400000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;629;RRCFILMES;Rua LUTECIA VILA CARRAO Sao Paulo SP 03423000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;632;PHOTOS FROM SATURNO;Rua DOS FILOSOFOS TAQUARA Rio de Janeiro RJ 22723500 Brazil;sem numero de porta
ALTO;636;AV. MOACIR VIEIRA COELHO, 3705;Avenida PROF MOACIR VIEIRA COELHO PARQUE DOS PINHAIS Franca SP 14409275 Brazil;sem numero de porta
ALTO;642;CINE ALHAMBRA;CENTRO Divinopolis MG 35500007 Brazil;"sem numero de porta; logradouro sem nome"
ALTO;644;NIOBE;Rua SILVEIRA MARTINS GLORIA Rio de Janeiro RJ 22221000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;646;CIRCUITO CINEMAS PENÁPOLIS;Rodovia SRG LUCIANO ARNALDO COVOLAN 1055 Penapolis SP 16300000 Brazil;"endereco de rodovia (57-67% falharam); CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;647;PRAIA DO MANU;ITAPARICA STATE OF BAHIA Itaparica BA 44460000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;663;JENNY;Rua MOCAMBO TROBOGY Salvador BA 41350300 Brazil;sem numero de porta
ALTO;666;MARIA ANTONIA TOASSA;Rua MARIA ANTONIA TOASSA 125 237 Lucianopolis SP 17475000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;668;ARCOÍRIS BOURBON ASSIS BRASIL;Avenida ASSIS BRASIL 164 201 SAO JOAO Porto Alegre RS 91010000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;670;CIRCUITO SPCINE TRÊS LAGOS;CEU TRES LAGOS AV CARLOS BARBOSA SANTOS JARDIM TRES CORACOES Sao Paulo SP 04855260 Brazil;sem numero de porta
ALTO;671;CINETEATRO CACHOEIRANO;PRACA TEIXEIRA DE FREITAS Cachoeira BA 44300000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;676;GRUPO CINE CINEMAS MARANGUAPE;CENTRO Maranguape CE 61940170 Brazil;"sem numero de porta; logradouro sem nome"
ALTO;677;VÍDEO SHOW;Rua MAJ GABRIEL BOTELHO VILA SEDERIA Santa Cruz do Rio Pardo SP 18900000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;678;VIANENSE;VILA MORAES Sao Paulo SP 04167001 Brazil;sem numero de porta
ALTO;680;TV PAU AMARELO;Rua Cecilia Carneiro Nossa Sra do O Paulista PE Brazil;sem numero de porta
ALTO;681;CAMPO DE VOU;CAIXA D AGUA Jacobina BA 44700000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;684;CINEMA E COMIDA;89WG QX PARQUE DO ESTADO Sao Paulo SP Brazil;sem numero de porta
ALTO;694;TEATRO E CINEMA MUNICIPAL;CANDIDO RODRIGUES STATE OF SAO PAULO Candido Rodrigues SP 15930000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;696;CINECAST;Avenida JOAO VENTURA DOS SANTOS BARONESA Osasco SP 06263100 Brazil;sem numero de porta
ALTO;701;LATORRES FILMS;Rua ITARARE GUILHERMINA Praia Grande SP 11701620 Brazil;sem numero de porta
ALTO;705;Cine Kmetá;Avenida Conego Siqueira Centro Cameta PA 68400000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;707;TILAPIA SAO LUIZ;KALORE STATE OF PARANA Kalore PR 86920000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;712;CINE TABOÃO;Rodovia REGIS BITTENCOURT 2643 Sao Paulo SP 06768200 Brazil;endereco de rodovia (57-67% falharam)
ALTO;713;ESPAO ITA DE CINEMA - FREI CANECA;BELA VISTA Sao Paulo SP Brazil;sem numero de porta
ALTO;714;Dezpila;Rua Itajai Imbiribeira Recife PE 51200020 Brazil;sem numero de porta
ALTO;715;ARACELLI-JAIRO;N 791 AV VICENTE BONITO 833 681 Santa Vitoria MG 38320000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;720;CULTURAL CENTER JOÃO BRACKS;Rua AMARAL FRANCO No224 CENTRO Manhuacu MG 36900034 Brazil;sem numero de porta
ALTO;721;CINEMA VITORIA-REGINA;Rua DR HEITOR GUEDES DE MELL Valenca BA 45400000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;723;CINE ROXY;Avenida 9 DE ABRIL CENTRO Cubatao SP 11510002 Brazil;sem numero de porta
ALTO;731;ESTÚDIO BIANCA LOBO;Rua MANOEL PINTO DOS REIS SURUI Mage RJ 25922276 Brazil;sem numero de porta
ALTO;734;CINEMA;Rua PAULO FRONTIN S No PORTO NOVO Alem Paraiba MG 36660000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;741;ANFITEATRO AVELINO COLA;Avenida BRASIL Nova Londrina PR 87970000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;742;STUDIO DIEGO MIX;STUDIO DIEGO MIX Jaguaruana CE 62823000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;745;USINA SANTA LIDIA;PITANGUEIRAS Pitangueiras SP 14750000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;747;CINE TEATRO;Rua DOM PEDRO I CENTRO Barbalha CE 63180000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;748;CINE TEATRO AURORA;Avenida JORGE SALEM CENTRO Iepe SP 19640000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;749;RUA NATAL OTAVIANO BORGES MEIRELES;Avenida LINDOLFO PEDRO AMES 4 112 Guaira PR 85980000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;750;BATE PAPO DE DORAMEIRA;RUA BELO HORIZONTE CENTRO Embu das Artes SP 06803440 Brazil;sem numero de porta
ALTO;751;CINE REX;RUA ALVARO ALVIM N 33 37 CENTRO Rio de Janeiro RJ 20211250 Brazil;sem numero de porta
ALTO;752;TV SANTA;Rua Fernando Santos Souza Vila Oitenta Santa Cruz do Rio Pardo SP 18900332 Brazil;sem numero de porta
ALTO;753;DISTRIBUIDORA DE FILMES WERNAR CINEMA I E II;BR 386 SAO CRISTOVAO Lajeado RS 95900000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;754;CINE+ GUAPIMIRIM;PARADA MODELO Guapimirim RJ 25940000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;756;FELIX COMIC CON;Rua AUGUSTIN LUBERTI FAZENDA DA JUTA Sao Paulo SP 03977409 Brazil;sem numero de porta
ALTO;757;FAMÍLIA É O DENDÊ;NAZARE Salvador BA 40045050 Brazil;"sem numero de porta; logradouro sem nome"
ALTO;760;CINEART SERRA SUL;RODOVIA JUSCELINO KUBITSCHEK BR 459 Santa Rita do Sapucai MG 37550000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;761;CINE JONES;Rua PERNAMBUCO 2 56 Presidente Epitacio SP 19470000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;766;FILMES SECRETOS;Rua PARDINHO JARDIM MUNHOZ JUNIOR Osasco SP 06240010 Brazil;sem numero de porta
ALTO;768;CINE ROXY 3;CENTRO MULTIMIDIA DO NOVO ANILINAS R BELARMINIO DO AMARAL CENTRO Cubatao SP Brazil;sem numero de porta
ALTO;769;A ZIGLA;HIGIENOPOLIS Sao Paulo SP 01240020 Brazil;"sem numero de porta; logradouro sem nome"
ALTO;771;CONGREGAÇÃO CRISTÃ NO BRASIL;Avenida BENEDITO VALADARES 64 192 Ladainha MG 39825000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;776;VENDAS DE GEL MASSAGEADOR;Avenida RAUL PEREIRA CARVALHO SANTA LUZIA Uberlandia MG 38408712 Brazil;sem numero de porta
